step,seen_tokens,time_delta_s,run_name,lr_mult,train_loss,val_loss
14400,921585600,17.707406044006348,mem64_147M_1024_b64k_s30k,1.0,0.902890625,
14450,924785550,17.706701517105103,mem64_147M_1024_b64k_s30k,1.0,0.9171875,
14500,927985500,14.521997451782227,mem64_147M_1024_b64k_s30k,1.0,,0.9096875
14500,927985500,32.430503368377686,mem64_147M_1024_b64k_s30k,1.0,0.9128125,
14550,931185450,17.720799922943115,mem64_147M_1024_b64k_s30k,1.0,0.91375,
14600,934385400,17.719587087631226,mem64_147M_1024_b64k_s30k,1.0,0.920703125,
14650,937585350,17.735963582992554,mem64_147M_1024_b64k_s30k,1.0,0.925078125,
14700,940785300,17.692049026489258,mem64_147M_1024_b64k_s30k,1.0,0.9121875,
14750,943985250,17.712618589401245,mem64_147M_1024_b64k_s30k,1.0,0.91015625,
14800,947185200,17.70343589782715,mem64_147M_1024_b64k_s30k,1.0,0.90609375,
14850,950385150,17.72761559486389,mem64_147M_1024_b64k_s30k,1.0,0.91875,
14900,953585100,17.679836750030518,mem64_147M_1024_b64k_s30k,1.0,0.91203125,
14950,956785050,17.7187283039093,mem64_147M_1024_b64k_s30k,1.0,0.896796875,
15000,959985000,14.524800062179565,mem64_147M_1024_b64k_s30k,1.0,,0.911796875
15000,959985000,33.933863162994385,mem64_147M_1024_b64k_s30k,1.0,0.91015625,
15050,963184950,17.740697383880615,mem64_147M_1024_b64k_s30k,1.0,0.900234375,
15100,966384900,17.711052656173706,mem64_147M_1024_b64k_s30k,1.0,0.89609375,
15150,969584850,17.6812903881073,mem64_147M_1024_b64k_s30k,1.0,0.91296875,
15200,972784800,17.69316267967224,mem64_147M_1024_b64k_s30k,1.0,0.904921875,
15250,975984750,17.692931413650513,mem64_147M_1024_b64k_s30k,1.0,0.908984375,
15300,979184700,17.685200691223145,mem64_147M_1024_b64k_s30k,1.0,0.922109375,
15350,982384650,17.696208477020264,mem64_147M_1024_b64k_s30k,1.0,0.908671875,
15400,985584600,17.69722557067871,mem64_147M_1024_b64k_s30k,1.0,0.90265625,
15450,988784550,17.69124460220337,mem64_147M_1024_b64k_s30k,1.0,0.917109375,
15500,991984500,14.529902219772339,mem64_147M_1024_b64k_s30k,1.0,,0.9096484375
15500,991984500,32.47091269493103,mem64_147M_1024_b64k_s30k,1.0,0.918828125,
15550,995184450,17.712791919708252,mem64_147M_1024_b64k_s30k,1.0,0.8953125,
15600,998384400,17.71250057220459,mem64_147M_1024_b64k_s30k,1.0,0.911171875,
15650,1001584350,17.71365237236023,mem64_147M_1024_b64k_s30k,1.0,0.907578125,
15700,1004784300,17.708415985107422,mem64_147M_1024_b64k_s30k,1.0,0.902890625,
15750,1007984250,17.70180034637451,mem64_147M_1024_b64k_s30k,1.0,0.903359375,
15800,1011184200,17.69815969467163,mem64_147M_1024_b64k_s30k,1.0,0.890625,
15850,1014384150,17.718310356140137,mem64_147M_1024_b64k_s30k,1.0,0.9084375,
15900,1017584100,17.725884914398193,mem64_147M_1024_b64k_s30k,1.0,0.90703125,
15950,1020784050,17.696714401245117,mem64_147M_1024_b64k_s30k,1.0,0.918046875,
16000,1023984000,14.510547161102295,mem64_147M_1024_b64k_s30k,1.0,,0.9027734375
16000,1023984000,32.46424651145935,mem64_147M_1024_b64k_s30k,1.0,0.912421875,
16050,1027183950,17.690287828445435,mem64_147M_1024_b64k_s30k,1.0,0.925,
16100,1030383900,17.70690155029297,mem64_147M_1024_b64k_s30k,1.0,0.897265625,
16150,1033583850,17.716841459274292,mem64_147M_1024_b64k_s30k,1.0,0.906796875,
16200,1036783800,17.7085702419281,mem64_147M_1024_b64k_s30k,1.0,0.89421875,
16250,1039983750,17.698991775512695,mem64_147M_1024_b64k_s30k,1.0,0.916328125,
16300,1043183700,17.701326608657837,mem64_147M_1024_b64k_s30k,1.0,0.922421875,
16350,1046383650,17.718819618225098,mem64_147M_1024_b64k_s30k,1.0,0.89296875,
16400,1049583600,17.749868154525757,mem64_147M_1024_b64k_s30k,1.0,0.89765625,
16450,1052783550,17.6972017288208,mem64_147M_1024_b64k_s30k,1.0,0.90578125,
16500,1055983500,14.542510509490967,mem64_147M_1024_b64k_s30k,1.0,,0.9008984375
16500,1055983500,32.482452630996704,mem64_147M_1024_b64k_s30k,1.0,0.89140625,
16550,1059183450,17.708039045333862,mem64_147M_1024_b64k_s30k,1.0,0.898828125,
16600,1062383400,17.706154823303223,mem64_147M_1024_b64k_s30k,1.0,0.896171875,
16650,1065583350,17.69971203804016,mem64_147M_1024_b64k_s30k,1.0,0.900234375,
16700,1068783300,17.74262833595276,mem64_147M_1024_b64k_s30k,1.0,0.90609375,
16750,1071983250,17.746949195861816,mem64_147M_1024_b64k_s30k,1.0,0.906953125,
16800,1075183200,17.725698947906494,mem64_147M_1024_b64k_s30k,1.0,0.900625,
16850,1078383150,17.726329803466797,mem64_147M_1024_b64k_s30k,1.0,0.916328125,
16900,1081583100,17.71066975593567,mem64_147M_1024_b64k_s30k,1.0,0.915546875,
16950,1084783050,17.684958934783936,mem64_147M_1024_b64k_s30k,1.0,0.920234375,
17000,1087983000,14.55033540725708,mem64_147M_1024_b64k_s30k,1.0,,0.8994140625
17000,1087983000,32.47920751571655,mem64_147M_1024_b64k_s30k,1.0,0.901875,
17050,1091182950,17.713452339172363,mem64_147M_1024_b64k_s30k,1.0,0.90484375,
17100,1094382900,17.712550163269043,mem64_147M_1024_b64k_s30k,1.0,0.90640625,
17150,1097582850,17.689403533935547,mem64_147M_1024_b64k_s30k,1.0,0.91453125,
17200,1100782800,17.72018551826477,mem64_147M_1024_b64k_s30k,1.0,0.891015625,
17250,1103982750,17.68710994720459,mem64_147M_1024_b64k_s30k,1.0,0.90390625,
17300,1107182700,17.72316312789917,mem64_147M_1024_b64k_s30k,1.0,0.90703125,
17350,1110382650,17.703914403915405,mem64_147M_1024_b64k_s30k,1.0,0.89640625,
17400,1113582600,17.699517965316772,mem64_147M_1024_b64k_s30k,1.0,0.905546875,
17450,1116782550,17.722761154174805,mem64_147M_1024_b64k_s30k,1.0,0.892734375,
17500,1119982500,14.513247728347778,mem64_147M_1024_b64k_s30k,1.0,,0.8967578125
17500,1119982500,32.44097828865051,mem64_147M_1024_b64k_s30k,1.0,0.89828125,
17550,1123182450,17.722452878952026,mem64_147M_1024_b64k_s30k,1.0,0.893671875,
17600,1126382400,17.69961380958557,mem64_147M_1024_b64k_s30k,1.0,0.897734375,
17650,1129582350,17.707244873046875,mem64_147M_1024_b64k_s30k,1.0,0.888046875,
17700,1132782300,17.71024465560913,mem64_147M_1024_b64k_s30k,1.0,0.89765625,
17750,1135982250,17.68858575820923,mem64_147M_1024_b64k_s30k,1.0,0.9053125,
17800,1139182200,17.71560525894165,mem64_147M_1024_b64k_s30k,1.0,0.892109375,
17850,1142382150,17.6965970993042,mem64_147M_1024_b64k_s30k,1.0,0.897734375,
17900,1145582100,17.715561866760254,mem64_147M_1024_b64k_s30k,1.0,0.905703125,
17950,1148782050,17.727763175964355,mem64_147M_1024_b64k_s30k,1.0,0.887421875,
18000,1151982000,14.516817808151245,mem64_147M_1024_b64k_s30k,1.0,,0.887734375
18000,1151982000,32.45311689376831,mem64_147M_1024_b64k_s30k,1.0,0.909453125,
18050,1155181950,17.67129635810852,mem64_147M_1024_b64k_s30k,1.0,0.889140625,
18100,1158381900,17.723361015319824,mem64_147M_1024_b64k_s30k,1.0,0.91234375,
18150,1161581850,17.703195810317993,mem64_147M_1024_b64k_s30k,1.0,0.893125,
18200,1164781800,17.715585947036743,mem64_147M_1024_b64k_s30k,1.0,0.895390625,
18250,1167981750,17.707393407821655,mem64_147M_1024_b64k_s30k,1.0,0.8925,
18300,1171181700,17.687869548797607,mem64_147M_1024_b64k_s30k,1.0,0.897734375,
18350,1174381650,17.69351863861084,mem64_147M_1024_b64k_s30k,1.0,0.893515625,
18400,1177581600,17.739773273468018,mem64_147M_1024_b64k_s30k,1.0,0.887109375,
18450,1180781550,17.706650018692017,mem64_147M_1024_b64k_s30k,1.0,0.89859375,
18500,1183981500,14.50918984413147,mem64_147M_1024_b64k_s30k,1.0,,0.8833984375
18500,1183981500,32.46340489387512,mem64_147M_1024_b64k_s30k,1.0,0.902578125,
18550,1187181450,17.709792613983154,mem64_147M_1024_b64k_s30k,1.0,0.8865625,
18600,1190381400,17.70346212387085,mem64_147M_1024_b64k_s30k,1.0,0.909296875,
18650,1193581350,17.702765703201294,mem64_147M_1024_b64k_s30k,1.0,0.90453125,
18700,1196781300,17.676695108413696,mem64_147M_1024_b64k_s30k,1.0,0.88921875,
18750,1199981250,17.720938444137573,mem64_147M_1024_b64k_s30k,1.0,0.893046875,
18800,1203181200,17.722869634628296,mem64_147M_1024_b64k_s30k,1.0,0.894765625,
18850,1206381150,17.686082124710083,mem64_147M_1024_b64k_s30k,1.0,0.89140625,
18900,1209581100,17.69385027885437,mem64_147M_1024_b64k_s30k,1.0,0.892265625,
18950,1212781050,17.684354782104492,mem64_147M_1024_b64k_s30k,1.0,0.894296875,
19000,1215981000,14.479429006576538,mem64_147M_1024_b64k_s30k,1.0,,0.8909765625
19000,1215981000,32.407554626464844,mem64_147M_1024_b64k_s30k,1.0,0.8965625,
19050,1219180950,17.72608780860901,mem64_147M_1024_b64k_s30k,1.0,0.884609375,
19100,1222380900,17.721604108810425,mem64_147M_1024_b64k_s30k,1.0,0.889375,
19150,1225580850,17.75196599960327,mem64_147M_1024_b64k_s30k,1.0,0.889296875,
19200,1228780800,17.69669270515442,mem64_147M_1024_b64k_s30k,1.0,0.889609375,
19250,1231980750,17.705139875411987,mem64_147M_1024_b64k_s30k,1.0,0.8971875,
19300,1235180700,17.713268995285034,mem64_147M_1024_b64k_s30k,1.0,0.887734375,
19350,1238380650,17.706785202026367,mem64_147M_1024_b64k_s30k,1.0,0.887734375,
19400,1241580600,17.686593294143677,mem64_147M_1024_b64k_s30k,1.0,0.88578125,
19450,1244780550,17.731384992599487,mem64_147M_1024_b64k_s30k,1.0,0.88671875,
19500,1247980500,14.5843026638031,mem64_147M_1024_b64k_s30k,1.0,,0.8836328125
19500,1247980500,32.52550792694092,mem64_147M_1024_b64k_s30k,1.0,0.8940625,
19550,1251180450,17.751763105392456,mem64_147M_1024_b64k_s30k,1.0,0.876875,
19600,1254380400,17.69688844680786,mem64_147M_1024_b64k_s30k,1.0,0.890859375,
19650,1257580350,17.713321208953857,mem64_147M_1024_b64k_s30k,1.0,0.884296875,
19700,1260780300,17.713560581207275,mem64_147M_1024_b64k_s30k,1.0,0.902109375,
19750,1263980250,17.723355770111084,mem64_147M_1024_b64k_s30k,1.0,0.8853125,
19800,1267180200,17.690805912017822,mem64_147M_1024_b64k_s30k,1.0,0.890234375,
19850,1270380150,17.697124004364014,mem64_147M_1024_b64k_s30k,1.0,0.89,
19900,1273580100,17.732075929641724,mem64_147M_1024_b64k_s30k,1.0,0.8915625,
19950,1276780050,17.6965012550354,mem64_147M_1024_b64k_s30k,1.0,0.889609375,
20000,1279980000,14.499899864196777,mem64_147M_1024_b64k_s30k,1.0,,0.8861328125
20000,1279980000,33.89942193031311,mem64_147M_1024_b64k_s30k,1.0,0.88984375,
20050,1283179950,17.696894884109497,mem64_147M_1024_b64k_s30k,1.0,0.889765625,
20100,1286379900,17.70666193962097,mem64_147M_1024_b64k_s30k,1.0,0.888203125,
20150,1289579850,17.695708513259888,mem64_147M_1024_b64k_s30k,1.0,0.881953125,
20200,1292779800,17.70807719230652,mem64_147M_1024_b64k_s30k,1.0,0.89578125,
20250,1295979750,17.734939336776733,mem64_147M_1024_b64k_s30k,1.0,0.894375,
20300,1299179700,17.719586610794067,mem64_147M_1024_b64k_s30k,1.0,0.8859375,
20350,1302379650,17.694709539413452,mem64_147M_1024_b64k_s30k,1.0,0.89171875,
20400,1305579600,17.727311372756958,mem64_147M_1024_b64k_s30k,1.0,0.8965625,
20450,1308779550,17.695406198501587,mem64_147M_1024_b64k_s30k,1.0,0.89703125,
20500,1311979500,14.572261333465576,mem64_147M_1024_b64k_s30k,1.0,,0.882109375
20500,1311979500,32.516157388687134,mem64_147M_1024_b64k_s30k,1.0,0.885078125,
20550,1315179450,17.712841987609863,mem64_147M_1024_b64k_s30k,1.0,0.878984375,
20600,1318379400,17.706908702850342,mem64_147M_1024_b64k_s30k,1.0,0.882578125,
20650,1321579350,17.720600128173828,mem64_147M_1024_b64k_s30k,1.0,0.87984375,
20700,1324779300,17.70336890220642,mem64_147M_1024_b64k_s30k,1.0,0.8775,
20750,1327979250,17.69271492958069,mem64_147M_1024_b64k_s30k,1.0,0.889453125,
20800,1331179200,17.690274000167847,mem64_147M_1024_b64k_s30k,1.0,0.89453125,
20850,1334379150,17.738675117492676,mem64_147M_1024_b64k_s30k,1.0,0.8834375,
20900,1337579100,17.70752239227295,mem64_147M_1024_b64k_s30k,1.0,0.876640625,
20950,1340779050,17.725562572479248,mem64_147M_1024_b64k_s30k,1.0,0.879765625,
21000,1343979000,14.541203022003174,mem64_147M_1024_b64k_s30k,1.0,,0.87453125
21000,1343979000,32.4779589176178,mem64_147M_1024_b64k_s30k,1.0,0.880859375,
21050,1347178950,17.715081214904785,mem64_147M_1024_b64k_s30k,1.0,0.873984375,
21100,1350378900,17.72527575492859,mem64_147M_1024_b64k_s30k,1.0,0.893984375,
21150,1353578850,17.71223759651184,mem64_147M_1024_b64k_s30k,1.0,0.88921875,
21200,1356778800,17.72439980506897,mem64_147M_1024_b64k_s30k,1.0,0.896875,
21250,1359978750,17.74068593978882,mem64_147M_1024_b64k_s30k,1.0,0.891796875,
21300,1363178700,17.73987364768982,mem64_147M_1024_b64k_s30k,1.0,0.8875,
21350,1366378650,17.727211713790894,mem64_147M_1024_b64k_s30k,1.0,0.885234375,
21400,1369578600,17.698740243911743,mem64_147M_1024_b64k_s30k,1.0,0.89171875,
21450,1372778550,17.707536220550537,mem64_147M_1024_b64k_s30k,1.0,0.880234375,
21500,1375978500,14.517228603363037,mem64_147M_1024_b64k_s30k,1.0,,0.8793359375
21500,1375978500,32.44986081123352,mem64_147M_1024_b64k_s30k,1.0,0.88171875,
21550,1379178450,17.72228217124939,mem64_147M_1024_b64k_s30k,1.0,0.8928125,
21600,1382378400,17.740919828414917,mem64_147M_1024_b64k_s30k,1.0,0.88390625,
21650,1385578350,17.710397481918335,mem64_147M_1024_b64k_s30k,1.0,0.88296875,
21700,1388778300,17.737828016281128,mem64_147M_1024_b64k_s30k,1.0,0.886171875,
21750,1391978250,17.732160806655884,mem64_147M_1024_b64k_s30k,1.0,0.89046875,
21800,1395178200,17.719242095947266,mem64_147M_1024_b64k_s30k,1.0,0.89125,
21850,1398378150,17.71475124359131,mem64_147M_1024_b64k_s30k,1.0,0.881796875,
21900,1401578100,17.700775146484375,mem64_147M_1024_b64k_s30k,1.0,0.875390625,
21950,1404778050,17.697463750839233,mem64_147M_1024_b64k_s30k,1.0,0.888125,
22000,1407978000,14.565637111663818,mem64_147M_1024_b64k_s30k,1.0,,0.876640625
22000,1407978000,32.511152267456055,mem64_147M_1024_b64k_s30k,1.0,0.87234375,
22050,1411177950,17.70357584953308,mem64_147M_1024_b64k_s30k,1.0,0.887109375,
22100,1414377900,17.71932291984558,mem64_147M_1024_b64k_s30k,1.0,0.8965625,
22150,1417577850,17.712327241897583,mem64_147M_1024_b64k_s30k,1.0,0.886015625,
22200,1420777800,17.702809810638428,mem64_147M_1024_b64k_s30k,1.0,0.8903125,
22250,1423977750,17.7112398147583,mem64_147M_1024_b64k_s30k,1.0,0.88453125,
22300,1427177700,17.72904086112976,mem64_147M_1024_b64k_s30k,1.0,0.876875,
22350,1430377650,17.718351125717163,mem64_147M_1024_b64k_s30k,1.0,0.875234375,
22400,1433577600,17.689029216766357,mem64_147M_1024_b64k_s30k,1.0,0.8971875,
22450,1436777550,17.69801378250122,mem64_147M_1024_b64k_s30k,1.0,0.901171875,
22500,1439977500,14.545290231704712,mem64_147M_1024_b64k_s30k,1.0,,0.875
22500,1439977500,32.513471364974976,mem64_147M_1024_b64k_s30k,1.0,0.88125,
22550,1443177450,17.713619232177734,mem64_147M_1024_b64k_s30k,1.0,0.888671875,
22600,1446377400,17.729987144470215,mem64_147M_1024_b64k_s30k,1.0,0.87953125,
22650,1449577350,17.712456941604614,mem64_147M_1024_b64k_s30k,1.0,0.88515625,
22700,1452777300,17.700381994247437,mem64_147M_1024_b64k_s30k,1.0,0.8809375,
22750,1455977250,17.725871324539185,mem64_147M_1024_b64k_s30k,1.0,0.899765625,
22800,1459177200,17.71017289161682,mem64_147M_1024_b64k_s30k,1.0,0.879375,
22850,1462377150,17.702369928359985,mem64_147M_1024_b64k_s30k,1.0,0.8784375,
22900,1465577100,18.865562438964844,mem64_147M_1024_b64k_s30k,1.0,0.890859375,
22950,1468777050,17.718168020248413,mem64_147M_1024_b64k_s30k,1.0,0.887421875,
23000,1471977000,14.514904260635376,mem64_147M_1024_b64k_s30k,1.0,,0.8766796875
23000,1471977000,32.450854539871216,mem64_147M_1024_b64k_s30k,1.0,0.885703125,
23050,1475176950,17.71672797203064,mem64_147M_1024_b64k_s30k,1.0,0.869453125,
23100,1478376900,17.698747158050537,mem64_147M_1024_b64k_s30k,1.0,0.878203125,
23150,1481576850,17.74642848968506,mem64_147M_1024_b64k_s30k,1.0,0.89796875,
23200,1484776800,17.72431778907776,mem64_147M_1024_b64k_s30k,1.0,0.891484375,
23250,1487976750,17.733777046203613,mem64_147M_1024_b64k_s30k,1.0,0.887421875,
23300,1491176700,17.695048093795776,mem64_147M_1024_b64k_s30k,1.0,0.889921875,
23350,1494376650,17.705103397369385,mem64_147M_1024_b64k_s30k,1.0,0.880859375,
23400,1497576600,17.717142343521118,mem64_147M_1024_b64k_s30k,1.0,0.8859375,
23450,1500776550,17.7440824508667,mem64_147M_1024_b64k_s30k,1.0,0.87953125,
23500,1503976500,14.527026891708374,mem64_147M_1024_b64k_s30k,1.0,,0.872265625
23500,1503976500,32.468432664871216,mem64_147M_1024_b64k_s30k,1.0,0.87921875,
23550,1507176450,17.713046073913574,mem64_147M_1024_b64k_s30k,1.0,0.870546875,
23600,1510376400,17.699904441833496,mem64_147M_1024_b64k_s30k,1.0,0.8815625,
23650,1513576350,17.681540727615356,mem64_147M_1024_b64k_s30k,1.0,0.876015625,
23700,1516776300,17.701369285583496,mem64_147M_1024_b64k_s30k,1.0,0.88625,
23750,1519976250,17.729385375976562,mem64_147M_1024_b64k_s30k,1.0,0.889296875,
23800,1523176200,17.69356918334961,mem64_147M_1024_b64k_s30k,1.0,0.89125,
23850,1526376150,17.724274396896362,mem64_147M_1024_b64k_s30k,1.0,0.88203125,
23900,1529576100,17.7018985748291,mem64_147M_1024_b64k_s30k,1.0,0.87640625,
23950,1532776050,17.70577836036682,mem64_147M_1024_b64k_s30k,1.0,0.88234375,
24000,1535976000,14.542879581451416,mem64_147M_1024_b64k_s30k,1.0,,0.87078125
24000,1535976000,32.48636507987976,mem64_147M_1024_b64k_s30k,1.0,0.866796875,
24050,1539175950,17.70179557800293,mem64_147M_1024_b64k_s30k,0.9916666666666667,0.883125,
24100,1542375900,17.669865608215332,mem64_147M_1024_b64k_s30k,0.9833333333333333,0.85484375,
24150,1545575850,17.718721866607666,mem64_147M_1024_b64k_s30k,0.975,0.88140625,
24200,1548775800,17.714216947555542,mem64_147M_1024_b64k_s30k,0.9666666666666667,0.87328125,
24250,1551975750,17.70441722869873,mem64_147M_1024_b64k_s30k,0.9583333333333334,0.86546875,
24300,1555175700,17.68061923980713,mem64_147M_1024_b64k_s30k,0.95,0.862421875,
24350,1558375650,17.702115535736084,mem64_147M_1024_b64k_s30k,0.9416666666666667,0.86296875,
24400,1561575600,17.71595573425293,mem64_147M_1024_b64k_s30k,0.9333333333333333,0.878671875,
24450,1564775550,17.69765329360962,mem64_147M_1024_b64k_s30k,0.925,0.87625,
24500,1567975500,14.526062488555908,mem64_147M_1024_b64k_s30k,0.9166666666666666,,0.8655078125
24500,1567975500,32.45781445503235,mem64_147M_1024_b64k_s30k,0.9166666666666666,0.865625,
24550,1571175450,17.68161964416504,mem64_147M_1024_b64k_s30k,0.9083333333333333,0.873125,
24600,1574375400,17.695510864257812,mem64_147M_1024_b64k_s30k,0.9,0.868515625,
24650,1577575350,17.72084403038025,mem64_147M_1024_b64k_s30k,0.8916666666666667,0.857734375,
24700,1580775300,17.693785429000854,mem64_147M_1024_b64k_s30k,0.8833333333333333,0.8715625,
24750,1583975250,17.681453466415405,mem64_147M_1024_b64k_s30k,0.875,0.8896875,
24800,1587175200,17.705713748931885,mem64_147M_1024_b64k_s30k,0.8666666666666667,0.87859375,
24850,1590375150,17.733532905578613,mem64_147M_1024_b64k_s30k,0.8583333333333333,0.865,
24900,1593575100,17.692514181137085,mem64_147M_1024_b64k_s30k,0.85,0.8828125,
24950,1596775050,17.70847249031067,mem64_147M_1024_b64k_s30k,0.8416666666666667,0.8778125,
25000,1599975000,14.49139666557312,mem64_147M_1024_b64k_s30k,0.8333333333333334,,0.8646875
25000,1599975000,33.922220945358276,mem64_147M_1024_b64k_s30k,0.8333333333333334,0.86671875,
25050,1603174950,17.69048762321472,mem64_147M_1024_b64k_s30k,0.825,0.86078125,
25100,1606374900,17.701456308364868,mem64_147M_1024_b64k_s30k,0.8166666666666667,0.86875,
25150,1609574850,17.72067904472351,mem64_147M_1024_b64k_s30k,0.8083333333333333,0.8746875,
25200,1612774800,17.682777643203735,mem64_147M_1024_b64k_s30k,0.8,0.86203125,
25250,1615974750,17.68992781639099,mem64_147M_1024_b64k_s30k,0.7916666666666666,0.87125,
25300,1619174700,17.695301294326782,mem64_147M_1024_b64k_s30k,0.7833333333333333,0.866484375,
25350,1622374650,17.67825984954834,mem64_147M_1024_b64k_s30k,0.775,0.85765625,
25400,1625574600,17.699228286743164,mem64_147M_1024_b64k_s30k,0.7666666666666667,0.864140625,
25450,1628774550,17.703467845916748,mem64_147M_1024_b64k_s30k,0.7583333333333333,0.858515625,
25500,1631974500,14.52445101737976,mem64_147M_1024_b64k_s30k,0.75,,0.8590234375
25500,1631974500,32.47073698043823,mem64_147M_1024_b64k_s30k,0.75,0.87453125,
25550,1635174450,17.692302703857422,mem64_147M_1024_b64k_s30k,0.7416666666666667,0.864453125,
25600,1638374400,17.705583095550537,mem64_147M_1024_b64k_s30k,0.7333333333333333,0.8628125,
25650,1641574350,17.699219226837158,mem64_147M_1024_b64k_s30k,0.725,0.85390625,
25700,1644774300,17.713102102279663,mem64_147M_1024_b64k_s30k,0.7166666666666667,0.86046875,
25750,1647974250,17.69822120666504,mem64_147M_1024_b64k_s30k,0.7083333333333334,0.861015625,
25800,1651174200,17.72945761680603,mem64_147M_1024_b64k_s30k,0.7,0.864140625,
25850,1654374150,17.691044330596924,mem64_147M_1024_b64k_s30k,0.6916666666666667,0.846796875,
25900,1657574100,17.726083278656006,mem64_147M_1024_b64k_s30k,0.6833333333333333,0.865859375,
25950,1660774050,17.713632345199585,mem64_147M_1024_b64k_s30k,0.675,0.861015625,
26000,1663974000,14.528620719909668,mem64_147M_1024_b64k_s30k,0.6666666666666666,,0.8521484375
26000,1663974000,32.44216060638428,mem64_147M_1024_b64k_s30k,0.6666666666666666,0.868359375,
26050,1667173950,17.712525844573975,mem64_147M_1024_b64k_s30k,0.6583333333333333,0.856328125,
26100,1670373900,17.727163076400757,mem64_147M_1024_b64k_s30k,0.65,0.861875,
26150,1673573850,17.710995197296143,mem64_147M_1024_b64k_s30k,0.6416666666666667,0.85015625,
26200,1676773800,17.70715093612671,mem64_147M_1024_b64k_s30k,0.6333333333333333,0.858515625,
26250,1679973750,17.72175407409668,mem64_147M_1024_b64k_s30k,0.625,0.855703125,
26300,1683173700,17.719806671142578,mem64_147M_1024_b64k_s30k,0.6166666666666667,0.863125,
26350,1686373650,17.694286584854126,mem64_147M_1024_b64k_s30k,0.6083333333333333,0.85171875,
26400,1689573600,17.699092388153076,mem64_147M_1024_b64k_s30k,0.6,0.856171875,
26450,1692773550,17.71026587486267,mem64_147M_1024_b64k_s30k,0.5916666666666667,0.84390625,
26500,1695973500,14.528344869613647,mem64_147M_1024_b64k_s30k,0.5833333333333334,,0.8529296875
26500,1695973500,32.476603746414185,mem64_147M_1024_b64k_s30k,0.5833333333333334,0.854921875,
26550,1699173450,17.70832371711731,mem64_147M_1024_b64k_s30k,0.575,0.845625,
26600,1702373400,17.699209213256836,mem64_147M_1024_b64k_s30k,0.5666666666666667,0.8640625,
26650,1705573350,17.72062063217163,mem64_147M_1024_b64k_s30k,0.5583333333333333,0.8590625,
26700,1708773300,17.72865080833435,mem64_147M_1024_b64k_s30k,0.55,0.85546875,
26750,1711973250,17.705835103988647,mem64_147M_1024_b64k_s30k,0.5416666666666666,0.856015625,
26800,1715173200,17.710748195648193,mem64_147M_1024_b64k_s30k,0.5333333333333333,0.84796875,
26850,1718373150,17.70219397544861,mem64_147M_1024_b64k_s30k,0.525,0.836640625,
26900,1721573100,17.691284894943237,mem64_147M_1024_b64k_s30k,0.5166666666666667,0.84703125,
26950,1724773050,17.715315341949463,mem64_147M_1024_b64k_s30k,0.5083333333333333,0.85109375,
27000,1727973000,14.590826034545898,mem64_147M_1024_b64k_s30k,0.5,,0.8465625
27000,1727973000,32.55339574813843,mem64_147M_1024_b64k_s30k,0.5,0.85625,
27050,1731172950,17.688316345214844,mem64_147M_1024_b64k_s30k,0.49166666666666664,0.852109375,
27100,1734372900,17.718509674072266,mem64_147M_1024_b64k_s30k,0.48333333333333334,0.84890625,
27150,1737572850,17.687555074691772,mem64_147M_1024_b64k_s30k,0.475,0.847109375,
27200,1740772800,17.698958158493042,mem64_147M_1024_b64k_s30k,0.4666666666666667,0.852109375,
27250,1743972750,17.705904245376587,mem64_147M_1024_b64k_s30k,0.4583333333333333,0.85015625,
27300,1747172700,17.727893114089966,mem64_147M_1024_b64k_s30k,0.45,0.84484375,
27350,1750372650,17.727295637130737,mem64_147M_1024_b64k_s30k,0.44166666666666665,0.831484375,
27400,1753572600,17.680122137069702,mem64_147M_1024_b64k_s30k,0.43333333333333335,0.86421875,
27450,1756772550,17.704649448394775,mem64_147M_1024_b64k_s30k,0.425,0.854375,
27500,1759972500,14.502207279205322,mem64_147M_1024_b64k_s30k,0.4166666666666667,,0.83984375
27500,1759972500,32.47135519981384,mem64_147M_1024_b64k_s30k,0.4166666666666667,0.839296875,
27550,1763172450,17.712417602539062,mem64_147M_1024_b64k_s30k,0.4083333333333333,0.834453125,
27600,1766372400,17.707704544067383,mem64_147M_1024_b64k_s30k,0.4,0.844609375,
27650,1769572350,17.73980402946472,mem64_147M_1024_b64k_s30k,0.39166666666666666,0.843984375,
27700,1772772300,17.679946184158325,mem64_147M_1024_b64k_s30k,0.38333333333333336,0.831171875,
27750,1775972250,17.723876476287842,mem64_147M_1024_b64k_s30k,0.375,0.849609375,
27800,1779172200,17.71250557899475,mem64_147M_1024_b64k_s30k,0.36666666666666664,0.843359375,
27850,1782372150,17.721903562545776,mem64_147M_1024_b64k_s30k,0.35833333333333334,0.84453125,
27900,1785572100,17.708840370178223,mem64_147M_1024_b64k_s30k,0.35,0.837578125,
27950,1788772050,17.70333456993103,mem64_147M_1024_b64k_s30k,0.3416666666666667,0.8390625,
28000,1791972000,14.50643014907837,mem64_147M_1024_b64k_s30k,0.3333333333333333,,0.833046875
28000,1791972000,32.45537209510803,mem64_147M_1024_b64k_s30k,0.3333333333333333,0.842890625,
28050,1795171950,17.731749057769775,mem64_147M_1024_b64k_s30k,0.325,0.843515625,
28100,1798371900,17.70232367515564,mem64_147M_1024_b64k_s30k,0.31666666666666665,0.845703125,
28150,1801571850,17.697176218032837,mem64_147M_1024_b64k_s30k,0.30833333333333335,0.8315625,
