step,seen_tokens,time_delta_s,run_name,lr_mult,train_loss,val_loss
2000,127998000,13.159217357635498,window_147M_1024_b64k_s30k,1.0,,1.159453125
2000,127998000,29.833478212356567,window_147M_1024_b64k_s30k,1.0,1.189375,
2050,131197950,16.44083595275879,window_147M_1024_b64k_s30k,1.0,1.17875,
2100,134397900,16.443045139312744,window_147M_1024_b64k_s30k,1.0,1.1446875,
2150,137597850,16.429455041885376,window_147M_1024_b64k_s30k,1.0,1.14921875,
2200,140797800,17.699533700942993,window_147M_1024_b64k_s30k,1.0,1.15203125,
2250,143997750,16.44276213645935,window_147M_1024_b64k_s30k,1.0,1.13,
2300,147197700,16.44457459449768,window_147M_1024_b64k_s30k,1.0,1.133125,
2350,150397650,16.405296564102173,window_147M_1024_b64k_s30k,1.0,1.12015625,
2400,153597600,16.39483404159546,window_147M_1024_b64k_s30k,1.0,1.11765625,
2450,156797550,16.453519821166992,window_147M_1024_b64k_s30k,1.0,1.13796875,
2500,159997500,13.171760559082031,window_147M_1024_b64k_s30k,1.0,,1.09796875
2500,159997500,29.82606053352356,window_147M_1024_b64k_s30k,1.0,1.11578125,
2550,163197450,16.452876567840576,window_147M_1024_b64k_s30k,1.0,1.111015625,
2600,166397400,16.436859607696533,window_147M_1024_b64k_s30k,1.0,1.101953125,
2650,169597350,16.433794498443604,window_147M_1024_b64k_s30k,1.0,1.09640625,
2700,172797300,16.440786361694336,window_147M_1024_b64k_s30k,1.0,1.10828125,
2750,175997250,16.449020624160767,window_147M_1024_b64k_s30k,1.0,1.09765625,
2800,179197200,16.428588390350342,window_147M_1024_b64k_s30k,1.0,1.08046875,
2850,182397150,16.423681497573853,window_147M_1024_b64k_s30k,1.0,1.08203125,
2900,185597100,16.466357707977295,window_147M_1024_b64k_s30k,1.0,1.094765625,
2950,188797050,16.464115858078003,window_147M_1024_b64k_s30k,1.0,1.0821875,
3000,191997000,13.160553932189941,window_147M_1024_b64k_s30k,1.0,,1.067109375
3000,191997000,29.783813953399658,window_147M_1024_b64k_s30k,1.0,1.08046875,
3050,195196950,16.429537296295166,window_147M_1024_b64k_s30k,1.0,1.082578125,
3100,198396900,16.413475036621094,window_147M_1024_b64k_s30k,1.0,1.065078125,
3150,201596850,16.42872905731201,window_147M_1024_b64k_s30k,1.0,1.06640625,
3200,204796800,16.41824698448181,window_147M_1024_b64k_s30k,1.0,1.056171875,
3250,207996750,16.409924030303955,window_147M_1024_b64k_s30k,1.0,1.0565625,
3300,211196700,16.424456357955933,window_147M_1024_b64k_s30k,1.0,1.06546875,
3350,214396650,16.425093412399292,window_147M_1024_b64k_s30k,1.0,1.055859375,
3400,217596600,16.416215419769287,window_147M_1024_b64k_s30k,1.0,1.0578125,
3450,220796550,16.440138339996338,window_147M_1024_b64k_s30k,1.0,1.041640625,
3500,223996500,13.176567316055298,window_147M_1024_b64k_s30k,1.0,,1.055078125
