step,seen_tokens,time_delta_s,run_name,local_window,global_window,mem_freq,lr_mult,train_loss,val_loss,train_perplexity,val_perplexity,grad_norm
160,7999840,0.7815332412719727,smollm-135M-50k/mem32,8192,50000,32,0.0805,2.9360721111297607,,18.841691970825195,,0.71484375
161,8049839,0.8037843704223633,smollm-135M-50k/mem32,8192,50000,32,0.081,2.9375433921813965,,18.869434356689453,,0.73046875
162,8099838,0.7328572273254395,smollm-135M-50k/mem32,8192,50000,32,0.0815,2.894663095474243,,18.077409744262695,,0.69921875
163,8149837,0.6933286190032959,smollm-135M-50k/mem32,8192,50000,32,0.082,2.856889247894287,,17.40729331970215,,0.65234375
164,8199836,0.6948528289794922,smollm-135M-50k/mem32,8192,50000,32,0.0825,2.901447296142578,,18.200468063354492,,0.67578125
165,8249835,0.6881732940673828,smollm-135M-50k/mem32,8192,50000,32,0.083,2.8169031143188477,,16.7249755859375,,0.73046875
166,8299834,0.7358407974243164,smollm-135M-50k/mem32,8192,50000,32,0.0835,2.7838857173919678,,16.18177604675293,,0.73046875
167,8349833,0.8426773548126221,smollm-135M-50k/mem32,8192,50000,32,0.084,2.787649393081665,,16.242794036865234,,0.703125
168,8399832,0.8413417339324951,smollm-135M-50k/mem32,8192,50000,32,0.0845,2.8313610553741455,,16.96854019165039,,0.703125
169,8449831,0.7037644386291504,smollm-135M-50k/mem32,8192,50000,32,0.085,2.948787212371826,,19.082796096801758,,0.6953125
170,8499830,0.7480723857879639,smollm-135M-50k/mem32,8192,50000,32,0.0855,2.9610257148742676,,19.31777572631836,,0.69921875
171,8549829,0.8068716526031494,smollm-135M-50k/mem32,8192,50000,32,0.086,2.960911512374878,,19.315570831298828,,0.7109375
172,8599828,0.7420654296875,smollm-135M-50k/mem32,8192,50000,32,0.0865,2.931246757507324,,18.750993728637695,,0.6640625
173,8649827,0.7705011367797852,smollm-135M-50k/mem32,8192,50000,32,0.087,2.843801498413086,,17.180953979492188,,0.68359375
174,8699826,0.7830734252929688,smollm-135M-50k/mem32,8192,50000,32,0.0875,2.750227451324463,,15.646190643310547,,0.6953125
175,8749825,0.6978404521942139,smollm-135M-50k/mem32,8192,50000,32,0.088,2.7746102809906006,,16.032377243041992,,0.63671875
176,8799824,0.7209365367889404,smollm-135M-50k/mem32,8192,50000,32,0.0885,2.8000690937042236,,16.445783615112305,,0.63671875
177,8849823,0.8132998943328857,smollm-135M-50k/mem32,8192,50000,32,0.089,2.8820817470550537,,17.851396560668945,,0.6796875
178,8899822,0.8061339855194092,smollm-135M-50k/mem32,8192,50000,32,0.0895,2.925004720687866,,18.634313583374023,,0.66015625
179,8949821,0.6959843635559082,smollm-135M-50k/mem32,8192,50000,32,0.09,2.961646795272827,,19.32977867126465,,0.6484375
180,8999820,0.7558414936065674,smollm-135M-50k/mem32,8192,50000,32,0.0905,2.8899545669555664,,17.99249267578125,,0.64453125
181,9049819,0.7375762462615967,smollm-135M-50k/mem32,8192,50000,32,0.091,2.890312433242798,,17.998931884765625,,0.671875
182,9099818,0.715233325958252,smollm-135M-50k/mem32,8192,50000,32,0.0915,2.947824478149414,,19.064434051513672,,0.6875
183,9149817,0.726616621017456,smollm-135M-50k/mem32,8192,50000,32,0.092,2.8801863193511963,,17.81759262084961,,0.67578125
184,9199816,0.77960205078125,smollm-135M-50k/mem32,8192,50000,32,0.0925,2.9473395347595215,,19.055191040039062,,0.71875
185,9249815,0.7939741611480713,smollm-135M-50k/mem32,8192,50000,32,0.093,2.9219260215759277,,18.5770320892334,,0.6875
186,9299814,0.7115809917449951,smollm-135M-50k/mem32,8192,50000,32,0.0935,2.890758514404297,,18.0069637298584,,0.65234375
187,9349813,0.7076988220214844,smollm-135M-50k/mem32,8192,50000,32,0.094,2.9074273109436035,,18.309633255004883,,0.6875
188,9399812,0.6996004581451416,smollm-135M-50k/mem32,8192,50000,32,0.0945,2.8884782791137695,,17.96595001220703,,0.66015625
189,9449811,0.7296035289764404,smollm-135M-50k/mem32,8192,50000,32,0.095,2.777569532394409,,16.079891204833984,,0.6796875
190,9499810,0.7402825355529785,smollm-135M-50k/mem32,8192,50000,32,0.0955,2.7105228900909424,,15.03713607788086,,0.69140625
191,9549809,0.799370527267456,smollm-135M-50k/mem32,8192,50000,32,0.096,2.7250142097473145,,15.256630897521973,,0.640625
192,9599808,0.7889177799224854,smollm-135M-50k/mem32,8192,50000,32,0.0965,2.8547518253326416,,17.370126724243164,,0.64453125
193,9649807,0.7639720439910889,smollm-135M-50k/mem32,8192,50000,32,0.097,2.883211135864258,,17.87156867980957,,0.63671875
194,9699806,0.6966903209686279,smollm-135M-50k/mem32,8192,50000,32,0.0975,2.9008538722991943,,18.18967056274414,,0.62109375
195,9749805,0.7194476127624512,smollm-135M-50k/mem32,8192,50000,32,0.098,2.920368194580078,,18.548114776611328,,0.64453125
196,9799804,0.7656276226043701,smollm-135M-50k/mem32,8192,50000,32,0.0985,2.894503116607666,,18.07451820373535,,0.671875
197,9849803,0.7319245338439941,smollm-135M-50k/mem32,8192,50000,32,0.099,2.9697844982147217,,19.48771858215332,,0.69140625
198,9899802,0.8783643245697021,smollm-135M-50k/mem32,8192,50000,32,0.0995,2.7779181003570557,,16.08549690246582,,0.76171875
199,9949801,0.9138238430023193,smollm-135M-50k/mem32,8192,50000,32,0.1,2.7650139331817627,,15.879261016845703,,0.76171875
200,9999800,4.5139946937561035,smollm-135M-50k/mem32,8192,50000,32,0.1005,,3.140625,,23.118310928344727,
200,9999800,5.423752307891846,smollm-135M-50k/mem32,8192,50000,32,0.1005,2.9855871200561523,,19.79812240600586,,0.703125
201,10049799,0.8471660614013672,smollm-135M-50k/mem32,8192,50000,32,0.101,2.745391368865967,,15.570706367492676,,0.68359375
202,10099798,0.9572079181671143,smollm-135M-50k/mem32,8192,50000,32,0.1015,2.673323392868042,,14.488039016723633,,0.68359375
203,10149797,0.8762269020080566,smollm-135M-50k/mem32,8192,50000,32,0.102,2.859221935272217,,17.447946548461914,,0.6328125
204,10199796,0.7230207920074463,smollm-135M-50k/mem32,8192,50000,32,0.1025,2.9285900592803955,,18.701244354248047,,0.67578125
205,10249795,0.7714049816131592,smollm-135M-50k/mem32,8192,50000,32,0.103,3.022627592086792,,20.54520606994629,,0.703125
206,10299794,0.7522435188293457,smollm-135M-50k/mem32,8192,50000,32,0.1035,2.976783514022827,,19.62459373474121,,0.703125
207,10349793,0.7040271759033203,smollm-135M-50k/mem32,8192,50000,32,0.104,2.8310484886169434,,16.963237762451172,,0.6328125
