step,seen_tokens,time_delta_s,run_name,local_window,global_window,mem_freq,lr_mult,train_loss,val_loss,train_perplexity,val_perplexity,grad_norm
0,0,170.85800886154175,smollm-135M-50k/mem64,8192,50000,64,0.0005,2.965303421020508,,19.400588989257812,,0.5703125
1,49999,91.07230973243713,smollm-135M-50k/mem64,8192,50000,64,0.001,2.832016706466675,,16.97966957092285,,0.5703125
2,99998,0.7842185497283936,smollm-135M-50k/mem64,8192,50000,64,0.0015,2.790325164794922,,16.286314010620117,,0.5859375
3,149997,0.7496922016143799,smollm-135M-50k/mem64,8192,50000,64,0.002,2.795985698699951,,16.378765106201172,,0.56640625
4,199996,0.7785143852233887,smollm-135M-50k/mem64,8192,50000,64,0.0025,2.8786282539367676,,17.789854049682617,,0.6171875
5,249995,0.7357192039489746,smollm-135M-50k/mem64,8192,50000,64,0.003,2.917149066925049,,18.488502502441406,,0.62890625
6,299994,0.7582583427429199,smollm-135M-50k/mem64,8192,50000,64,0.0035,2.835738182067871,,17.04297637939453,,0.546875
7,349993,0.7778770923614502,smollm-135M-50k/mem64,8192,50000,64,0.004,3.0543181896209717,,21.206722259521484,,0.58984375
8,399992,0.8344252109527588,smollm-135M-50k/mem64,8192,50000,64,0.0045,2.994121551513672,,19.967811584472656,,1.25
9,449991,0.7931938171386719,smollm-135M-50k/mem64,8192,50000,64,0.005,2.7441208362579346,,15.550935745239258,,1.265625
10,499990,0.7773120403289795,smollm-135M-50k/mem64,8192,50000,64,0.0055,2.980989694595337,,19.707311630249023,,0.56640625
11,549989,0.8743767738342285,smollm-135M-50k/mem64,8192,50000,64,0.006,2.8810741901397705,,17.833419799804688,,0.55078125
12,599988,1.1750075817108154,smollm-135M-50k/mem64,8192,50000,64,0.0065,4.564408779144287,,96.00581359863281,,18.25
13,649987,0.8916831016540527,smollm-135M-50k/mem64,8192,50000,64,0.007,3.2091681957244873,,24.75848388671875,,4.90625
14,699986,0.8095893859863281,smollm-135M-50k/mem64,8192,50000,64,0.0075,2.8771276473999023,,17.7631778717041,,0.55078125
15,749985,0.7613136768341064,smollm-135M-50k/mem64,8192,50000,64,0.008,2.958383321762085,,19.26679801940918,,0.609375
16,799984,0.7217593193054199,smollm-135M-50k/mem64,8192,50000,64,0.0085,2.9615254402160645,,19.32743263244629,,0.6171875
17,849983,0.7267837524414062,smollm-135M-50k/mem64,8192,50000,64,0.009,2.9412569999694824,,18.939638137817383,,0.55859375
18,899982,0.7551112174987793,smollm-135M-50k/mem64,8192,50000,64,0.0095,2.9094722270965576,,18.34711265563965,,0.53125
19,949981,0.735323429107666,smollm-135M-50k/mem64,8192,50000,64,0.01,2.9599661827087402,,19.297319412231445,,0.56640625
20,999980,0.7908387184143066,smollm-135M-50k/mem64,8192,50000,64,0.0105,2.9196321964263916,,18.534469604492188,,0.5625
21,1049979,0.8947787284851074,smollm-135M-50k/mem64,8192,50000,64,0.011,2.8547849655151367,,17.37070083618164,,0.75390625
22,1099978,0.8522770404815674,smollm-135M-50k/mem64,8192,50000,64,0.0115,2.879875659942627,,17.812057495117188,,0.65234375
23,1149977,0.818364143371582,smollm-135M-50k/mem64,8192,50000,64,0.012,3.0209739208221436,,20.511259078979492,,0.62890625
24,1199976,0.7195611000061035,smollm-135M-50k/mem64,8192,50000,64,0.0125,3.059382438659668,,21.314390182495117,,0.69921875
25,1249975,0.8647518157958984,smollm-135M-50k/mem64,8192,50000,64,0.013,2.8851282596588135,,17.905864715576172,,0.61328125
26,1299974,0.9042713642120361,smollm-135M-50k/mem64,8192,50000,64,0.0135,2.773317575454712,,16.01166534423828,,0.5703125
27,1349973,0.7540295124053955,smollm-135M-50k/mem64,8192,50000,64,0.014,2.8355977535247803,,17.04058265686035,,0.60546875
28,1399972,0.7579765319824219,smollm-135M-50k/mem64,8192,50000,64,0.0145,3.00901198387146,,20.267366409301758,,0.55859375
29,1449971,0.8066737651824951,smollm-135M-50k/mem64,8192,50000,64,0.015,2.9391696453094482,,18.900146484375,,0.5234375
