step,seen_tokens,time_delta_s,run_name,lr_mult,train_loss,val_loss
13300,851186700,20.940263748168945,mem32_147M_2048_b64k_s30k,1.0,0.8990625,
13350,854386650,20.996336698532104,mem32_147M_2048_b64k_s30k,1.0,0.897578125,
13400,857586600,20.91041874885559,mem32_147M_2048_b64k_s30k,1.0,0.89859375,
13450,860786550,20.915812253952026,mem32_147M_2048_b64k_s30k,1.0,0.897890625,
13500,863986500,16.29577612876892,mem32_147M_2048_b64k_s30k,1.0,,0.8965625
13500,863986500,37.427104473114014,mem32_147M_2048_b64k_s30k,1.0,0.8965625,
13550,867186450,20.8044912815094,mem32_147M_2048_b64k_s30k,1.0,0.896796875,
13600,870386400,21.078253746032715,mem32_147M_2048_b64k_s30k,1.0,0.919609375,
13650,873586350,20.86363935470581,mem32_147M_2048_b64k_s30k,1.0,0.917109375,
13700,876786300,20.93239998817444,mem32_147M_2048_b64k_s30k,1.0,0.892109375,
13750,879986250,21.005685567855835,mem32_147M_2048_b64k_s30k,1.0,0.9140625,
13800,883186200,20.91053342819214,mem32_147M_2048_b64k_s30k,1.0,0.903125,
13850,886386150,20.832959175109863,mem32_147M_2048_b64k_s30k,1.0,0.907578125,
13900,889586100,20.98203206062317,mem32_147M_2048_b64k_s30k,1.0,0.884140625,
13950,892786050,21.012613534927368,mem32_147M_2048_b64k_s30k,1.0,0.910625,
14000,895986000,16.287664651870728,mem32_147M_2048_b64k_s30k,1.0,,0.905234375
14000,895986000,37.4185745716095,mem32_147M_2048_b64k_s30k,1.0,0.912109375,
14050,899185950,20.923861980438232,mem32_147M_2048_b64k_s30k,1.0,0.897265625,
14100,902385900,22.005486726760864,mem32_147M_2048_b64k_s30k,1.0,0.9109375,
14150,905585850,20.900428533554077,mem32_147M_2048_b64k_s30k,1.0,0.89765625,
14200,908785800,20.930171728134155,mem32_147M_2048_b64k_s30k,1.0,0.89125,
14250,911985750,20.917727947235107,mem32_147M_2048_b64k_s30k,1.0,0.907734375,
14300,915185700,20.87808108329773,mem32_147M_2048_b64k_s30k,1.0,0.891640625,
14350,918385650,21.063889026641846,mem32_147M_2048_b64k_s30k,1.0,0.907890625,
