step,seen_tokens,time_delta_s,run_name,local_window,global_window,mem_freq,lr_mult,train_loss,val_loss,train_perplexity,val_perplexity,grad_norm
108,5399892,0.9361116886138916,smollm-135M-50k/uncompressed,8568,50000,1000000,0.0545,2.7322661876678467,,15.367673873901367,,0.435546875
109,5449891,0.9242229461669922,smollm-135M-50k/uncompressed,8571,50000,1000000,0.055,2.7980282306671143,,16.412254333496094,,0.4921875
110,5499890,0.8954360485076904,smollm-135M-50k/uncompressed,8575,50000,1000000,0.0555,2.7932355403900146,,16.333782196044922,,0.56640625
111,5549889,0.8656964302062988,smollm-135M-50k/uncompressed,8578,50000,1000000,0.056,2.7731308937072754,,16.008676528930664,,0.53125
112,5599888,0.8601243495941162,smollm-135M-50k/uncompressed,8582,50000,1000000,0.0565,2.7776238918304443,,16.080766677856445,,0.7109375
113,5649887,0.8808021545410156,smollm-135M-50k/uncompressed,8585,50000,1000000,0.057,2.6898975372314453,,14.7301664352417,,0.52734375
114,5699886,0.8723742961883545,smollm-135M-50k/uncompressed,8589,50000,1000000,0.0575,2.9870712757110596,,19.82752799987793,,0.6953125
115,5749885,0.8608641624450684,smollm-135M-50k/uncompressed,8592,50000,1000000,0.058,3.0345990657806396,,20.792638778686523,,0.58203125
116,5799884,0.8592002391815186,smollm-135M-50k/uncompressed,8596,50000,1000000,0.0585,2.7166128158569336,,15.12899112701416,,0.52734375
117,5849883,0.9480166435241699,smollm-135M-50k/uncompressed,8599,50000,1000000,0.059,2.6748921871185303,,14.510785102844238,,0.58203125
118,5899882,0.9897232055664062,smollm-135M-50k/uncompressed,8603,50000,1000000,0.0595,2.967977285385132,,19.452533721923828,,0.50390625
119,5949881,0.9416091442108154,smollm-135M-50k/uncompressed,8606,50000,1000000,0.06,3.066023588180542,,21.45641326904297,,0.55859375
120,5999880,0.8683967590332031,smollm-135M-50k/uncompressed,8610,50000,1000000,0.0605,2.876035690307617,,17.743791580200195,,0.546875
121,6049879,0.8844575881958008,smollm-135M-50k/uncompressed,8613,50000,1000000,0.061,2.8652329444885254,,17.553142547607422,,0.5078125
122,6099878,0.9121990203857422,smollm-135M-50k/uncompressed,8617,50000,1000000,0.0615,2.8967366218566895,,18.114933013916016,,0.50390625
123,6149877,0.8844468593597412,smollm-135M-50k/uncompressed,8620,50000,1000000,0.062,2.9061005115509033,,18.285356521606445,,0.4921875
124,6199876,0.8726794719696045,smollm-135M-50k/uncompressed,8624,50000,1000000,0.0625,2.8342676162719727,,17.017932891845703,,0.56640625
125,6249875,0.9651923179626465,smollm-135M-50k/uncompressed,8627,50000,1000000,0.063,2.8258631229400635,,16.875503540039062,,1.0546875
126,6299874,0.9959485530853271,smollm-135M-50k/uncompressed,8630,50000,1000000,0.0635,3.0044806003570557,,20.17573356628418,,0.8671875
127,6349873,0.874800443649292,smollm-135M-50k/uncompressed,8634,50000,1000000,0.064,3.0175766944885254,,20.441694259643555,,0.52734375
128,6399872,0.8651859760284424,smollm-135M-50k/uncompressed,8637,50000,1000000,0.0645,3.0270698070526123,,20.636674880981445,,0.5390625
129,6449871,0.8657987117767334,smollm-135M-50k/uncompressed,8641,50000,1000000,0.065,3.058861255645752,,21.30328369140625,,0.59375
130,6499870,0.9695601463317871,smollm-135M-50k/uncompressed,8644,50000,1000000,0.0655,2.9322245121002197,,18.769336700439453,,0.490234375
131,6549869,1.010634183883667,smollm-135M-50k/uncompressed,8648,50000,1000000,0.066,2.8103621006011963,,16.615934371948242,,0.7734375
132,6599868,0.892033576965332,smollm-135M-50k/uncompressed,8651,50000,1000000,0.0665,2.727842330932617,,15.29983901977539,,0.53125
133,6649867,0.9552719593048096,smollm-135M-50k/uncompressed,8655,50000,1000000,0.067,2.8186821937561035,,16.754756927490234,,0.48046875
134,6699866,0.9637715816497803,smollm-135M-50k/uncompressed,8658,50000,1000000,0.0675,2.815528154373169,,16.701993942260742,,0.45703125
135,6749865,0.91070556640625,smollm-135M-50k/uncompressed,8662,50000,1000000,0.068,2.836344003677368,,17.05330467224121,,0.53515625
136,6799864,0.8881802558898926,smollm-135M-50k/uncompressed,8665,50000,1000000,0.0685,2.861375331878662,,17.485559463500977,,0.5859375
137,6849863,0.8806319236755371,smollm-135M-50k/uncompressed,8669,50000,1000000,0.069,2.790853977203369,,16.29492950439453,,0.5390625
138,6899862,0.8897593021392822,smollm-135M-50k/uncompressed,8672,50000,1000000,0.0695,2.8155829906463623,,16.702911376953125,,0.53515625
139,6949861,0.8901791572570801,smollm-135M-50k/uncompressed,8676,50000,1000000,0.07,2.8259685039520264,,16.877283096313477,,0.5625
140,6999860,0.9599404335021973,smollm-135M-50k/uncompressed,8679,50000,1000000,0.0705,2.655470848083496,,14.231685638427734,,0.58984375
141,7049859,0.9507451057434082,smollm-135M-50k/uncompressed,8683,50000,1000000,0.071,2.729114532470703,,15.319315910339355,,0.5546875
142,7099858,0.8624577522277832,smollm-135M-50k/uncompressed,8686,50000,1000000,0.0715,2.8947651386260986,,18.079254150390625,,0.546875
143,7149857,0.8661115169525146,smollm-135M-50k/uncompressed,8690,50000,1000000,0.072,3.041428327560425,,20.935123443603516,,0.5234375
144,7199856,0.9427568912506104,smollm-135M-50k/uncompressed,8693,50000,1000000,0.0725,3.003523588180542,,20.156435012817383,,0.490234375
145,7249855,0.9897692203521729,smollm-135M-50k/uncompressed,8697,50000,1000000,0.073,2.8847787380218506,,17.899606704711914,,0.458984375
146,7299854,0.8977057933807373,smollm-135M-50k/uncompressed,8700,50000,1000000,0.0735,2.891016960144043,,18.01161766052246,,0.5078125
147,7349853,0.8620648384094238,smollm-135M-50k/uncompressed,8704,50000,1000000,0.074,2.880492925643921,,17.823057174682617,,0.55859375
148,7399852,0.8641173839569092,smollm-135M-50k/uncompressed,8707,50000,1000000,0.0745,2.8594415187835693,,17.451778411865234,,0.53515625
149,7449851,0.8730261325836182,smollm-135M-50k/uncompressed,8711,50000,1000000,0.075,2.7503974437713623,,15.648850440979004,,0.5
150,7499850,3.6858503818511963,smollm-135M-50k/uncompressed,8714,50000,1000000,0.0755,,2.9015625,,18.202564239501953,
150,7499850,4.632185459136963,smollm-135M-50k/uncompressed,8714,50000,1000000,0.0755,2.8190557956695557,,16.761016845703125,,0.51953125
151,7549849,0.8738110065460205,smollm-135M-50k/uncompressed,8718,50000,1000000,0.076,2.866910696029663,,17.582616806030273,,0.482421875
152,7599848,0.9707009792327881,smollm-135M-50k/uncompressed,8721,50000,1000000,0.0765,2.711322069168091,,15.049158096313477,,0.49609375
153,7649847,0.9521040916442871,smollm-135M-50k/uncompressed,8725,50000,1000000,0.077,2.735116958618164,,15.411545753479004,,0.515625
154,7699846,0.8806560039520264,smollm-135M-50k/uncompressed,8728,50000,1000000,0.0775,2.792470932006836,,16.321298599243164,,0.462890625
155,7749845,0.8721320629119873,smollm-135M-50k/uncompressed,8732,50000,1000000,0.078,2.830359935760498,,16.951560974121094,,0.49609375
156,7799844,0.8988449573516846,smollm-135M-50k/uncompressed,8735,50000,1000000,0.0785,2.925414800643921,,18.641956329345703,,0.5234375
157,7849843,0.9753155708312988,smollm-135M-50k/uncompressed,8738,50000,1000000,0.079,2.846027135848999,,17.219236373901367,,0.46875
158,7899842,1.0004377365112305,smollm-135M-50k/uncompressed,8742,50000,1000000,0.0795,2.7948436737060547,,16.360071182250977,,0.56640625
159,7949841,0.8671464920043945,smollm-135M-50k/uncompressed,8745,50000,1000000,0.08,2.903510570526123,,18.238059997558594,,0.53125
160,7999840,0.925196647644043,smollm-135M-50k/uncompressed,8749,50000,1000000,0.0805,2.8980045318603516,,18.137914657592773,,0.53515625
161,8049839,0.9292523860931396,smollm-135M-50k/uncompressed,8752,50000,1000000,0.081,2.896414279937744,,18.109094619750977,,0.53515625
162,8099838,0.8959648609161377,smollm-135M-50k/uncompressed,8756,50000,1000000,0.0815,2.8560118675231934,,17.392026901245117,,0.51953125
163,8149837,0.8535745143890381,smollm-135M-50k/uncompressed,8759,50000,1000000,0.082,2.8228394985198975,,16.824556350708008,,0.5234375
164,8199836,0.8534665107727051,smollm-135M-50k/uncompressed,8763,50000,1000000,0.0825,2.8680360317230225,,17.602413177490234,,0.54296875
165,8249835,0.8579976558685303,smollm-135M-50k/uncompressed,8766,50000,1000000,0.083,2.7813503742218018,,16.14080238342285,,0.5546875
166,8299834,0.8972206115722656,smollm-135M-50k/uncompressed,8770,50000,1000000,0.0835,2.7403061389923096,,15.491726875305176,,0.5234375
167,8349833,0.9557180404663086,smollm-135M-50k/uncompressed,8773,50000,1000000,0.084,2.7454912662506104,,15.572261810302734,,0.51171875
168,8399832,0.9357583522796631,smollm-135M-50k/uncompressed,8777,50000,1000000,0.0845,2.795276165008545,,16.36714744567871,,0.515625
169,8449831,0.8607349395751953,smollm-135M-50k/uncompressed,8780,50000,1000000,0.085,2.9130289554595947,,18.412485122680664,,0.53125
170,8499830,0.903557300567627,smollm-135M-50k/uncompressed,8784,50000,1000000,0.0855,2.91847562789917,,18.513044357299805,,0.4765625
171,8549829,0.9342350959777832,smollm-135M-50k/uncompressed,8787,50000,1000000,0.086,2.9181087017059326,,18.506254196166992,,0.451171875
172,8599828,0.909287691116333,smollm-135M-50k/uncompressed,8791,50000,1000000,0.0865,2.8979995250701904,,18.13782501220703,,0.490234375
173,8649827,0.9241695404052734,smollm-135M-50k/uncompressed,8794,50000,1000000,0.087,2.8051693439483643,,16.529874801635742,,0.578125
174,8699826,0.9196991920471191,smollm-135M-50k/uncompressed,8798,50000,1000000,0.0875,2.706941604614258,,14.983380317687988,,0.53515625
175,8749825,0.8678758144378662,smollm-135M-50k/uncompressed,8801,50000,1000000,0.088,2.737355947494507,,15.446090698242188,,0.458984375
176,8799824,0.8753972053527832,smollm-135M-50k/uncompressed,8805,50000,1000000,0.0885,2.761791706085205,,15.828177452087402,,0.5
177,8849823,0.959376335144043,smollm-135M-50k/uncompressed,8808,50000,1000000,0.089,2.8427536487579346,,17.162961959838867,,0.50390625
178,8899822,0.9330015182495117,smollm-135M-50k/uncompressed,8812,50000,1000000,0.0895,2.891260862350464,,18.016010284423828,,0.5078125
179,8949821,0.8647940158843994,smollm-135M-50k/uncompressed,8815,50000,1000000,0.09,2.92897891998291,,18.70851707458496,,0.5390625
180,8999820,0.9076981544494629,smollm-135M-50k/uncompressed,8819,50000,1000000,0.0905,2.849810838699341,,17.28451156616211,,0.498046875
181,9049819,0.8978605270385742,smollm-135M-50k/uncompressed,8822,50000,1000000,0.091,2.8461527824401855,,17.221399307250977,,0.50390625
182,9099818,0.8839855194091797,smollm-135M-50k/uncompressed,8826,50000,1000000,0.0915,2.9079363346099854,,18.318954467773438,,0.51953125
183,9149817,0.8695099353790283,smollm-135M-50k/uncompressed,8829,50000,1000000,0.092,2.847005605697632,,17.236093521118164,,0.49609375
184,9199816,0.9140951633453369,smollm-135M-50k/uncompressed,8833,50000,1000000,0.0925,2.9105722904205322,,18.367307662963867,,0.45703125
185,9249815,0.936981201171875,smollm-135M-50k/uncompressed,8836,50000,1000000,0.093,2.8841285705566406,,17.887971878051758,,0.46875
186,9299814,0.8831126689910889,smollm-135M-50k/uncompressed,8840,50000,1000000,0.0935,2.8578505516052246,,17.424034118652344,,0.51171875
187,9349813,0.8717057704925537,smollm-135M-50k/uncompressed,8843,50000,1000000,0.094,2.8741354942321777,,17.710107803344727,,0.58203125
188,9399812,0.8674969673156738,smollm-135M-50k/uncompressed,8846,50000,1000000,0.0945,2.8565456867218018,,17.40131378173828,,0.5234375
189,9449811,0.8850860595703125,smollm-135M-50k/uncompressed,8850,50000,1000000,0.095,2.7419395446777344,,15.517051696777344,,0.53125
190,9499810,0.882103681564331,smollm-135M-50k/uncompressed,8853,50000,1000000,0.0955,2.6722302436828613,,14.472209930419922,,0.54296875
191,9549809,0.9418261051177979,smollm-135M-50k/uncompressed,8857,50000,1000000,0.096,2.6894965171813965,,14.724260330200195,,0.494140625
192,9599808,0.9263372421264648,smollm-135M-50k/uncompressed,8860,50000,1000000,0.0965,2.820230484008789,,16.780717849731445,,0.51171875
193,9649807,0.8990228176116943,smollm-135M-50k/uncompressed,8864,50000,1000000,0.097,2.8500547409057617,,17.288728713989258,,0.53125
194,9699806,0.8644680976867676,smollm-135M-50k/uncompressed,8867,50000,1000000,0.0975,2.8660073280334473,,17.566740036010742,,0.498046875
195,9749805,0.8832552433013916,smollm-135M-50k/uncompressed,8871,50000,1000000,0.098,2.884798526763916,,17.899961471557617,,0.466796875
