step,seen_tokens,time_delta_s,run_name,local_window,global_window,mem_freq,lr_mult,train_loss,val_loss,train_perplexity,val_perplexity,grad_norm
1882,94098118,1.013796091079712,smollm-135M-50k/baseline,8192,50000,1000000,0.9415,2.833660840988159,,17.00760841369629,,0.3671875
1883,94148117,1.0220279693603516,smollm-135M-50k/baseline,8192,50000,1000000,0.942,2.843069314956665,,17.168380737304688,,0.357421875
1884,94198116,0.9494788646697998,smollm-135M-50k/baseline,8192,50000,1000000,0.9425,2.828774929046631,,16.924715042114258,,0.330078125
1885,94248115,1.019388198852539,smollm-135M-50k/baseline,8192,50000,1000000,0.943,2.866313934326172,,17.572126388549805,,0.35546875
1886,94298114,1.017874002456665,smollm-135M-50k/baseline,8192,50000,1000000,0.9435,2.9633145332336426,,19.362041473388672,,0.357421875
1887,94348113,1.010293960571289,smollm-135M-50k/baseline,8192,50000,1000000,0.944,2.8741843700408936,,17.71097183227539,,0.349609375
1888,94398112,1.0786995887756348,smollm-135M-50k/baseline,8192,50000,1000000,0.9445,2.688861846923828,,14.71491813659668,,0.37890625
1889,94448111,1.056063175201416,smollm-135M-50k/baseline,8192,50000,1000000,0.945,2.7245707511901855,,15.249866485595703,,0.37109375
1890,94498110,1.0286474227905273,smollm-135M-50k/baseline,8192,50000,1000000,0.9455,2.838197946548462,,17.084949493408203,,0.384765625
1891,94548109,0.9552948474884033,smollm-135M-50k/baseline,8192,50000,1000000,0.946,2.8639745712280273,,17.53106689453125,,0.341796875
1892,94598108,0.9860925674438477,smollm-135M-50k/baseline,8192,50000,1000000,0.9465,2.805553913116455,,16.53623390197754,,0.31640625
1893,94648107,0.9968023300170898,smollm-135M-50k/baseline,8192,50000,1000000,0.947,2.8013076782226562,,16.46616554260254,,0.337890625
1894,94698106,1.0369374752044678,smollm-135M-50k/baseline,8192,50000,1000000,0.9475,2.8529205322265625,,17.33834457397461,,0.345703125
1895,94748105,1.0671050548553467,smollm-135M-50k/baseline,8192,50000,1000000,0.948,2.766850709915161,,15.908454895019531,,0.35546875
1896,94798104,1.0428447723388672,smollm-135M-50k/baseline,8192,50000,1000000,0.9485,2.673114776611328,,14.485016822814941,,0.349609375
1897,94848103,0.9990489482879639,smollm-135M-50k/baseline,8192,50000,1000000,0.949,2.6982555389404297,,14.85379695892334,,0.318359375
1898,94898102,1.000131368637085,smollm-135M-50k/baseline,8192,50000,1000000,0.9495,2.7950527667999268,,16.363492965698242,,0.33984375
1899,94948101,1.001086711883545,smollm-135M-50k/baseline,8192,50000,1000000,0.95,2.867426633834839,,17.591690063476562,,0.353515625
1900,94998100,3.734722852706909,smollm-135M-50k/baseline,8192,50000,1000000,0.9505,,2.8015625,,16.470361709594727,
1900,94998100,4.813187599182129,smollm-135M-50k/baseline,8192,50000,1000000,0.9505,2.7887792587280273,,16.26115608215332,,0.35546875
1901,95048099,0.9893760681152344,smollm-135M-50k/baseline,8192,50000,1000000,0.951,2.709843635559082,,15.026926040649414,,0.330078125
1902,95098098,0.9823031425476074,smollm-135M-50k/baseline,8192,50000,1000000,0.9515,2.706481695175171,,14.97649097442627,,0.353515625
1903,95148097,0.9517483711242676,smollm-135M-50k/baseline,8192,50000,1000000,0.952,2.7380523681640625,,15.456851959228516,,0.33984375
1904,95198096,0.9528796672821045,smollm-135M-50k/baseline,8192,50000,1000000,0.9525,2.829454183578491,,16.936214447021484,,0.341796875
1905,95248095,0.9612836837768555,smollm-135M-50k/baseline,8192,50000,1000000,0.953,2.9361181259155273,,18.842559814453125,,0.33203125
1906,95298094,0.9611904621124268,smollm-135M-50k/baseline,8192,50000,1000000,0.9535,2.879607915878296,,17.807289123535156,,0.314453125
1907,95348093,0.957817554473877,smollm-135M-50k/baseline,8192,50000,1000000,0.954,2.7351977825164795,,15.41279125213623,,0.3203125
