step,seen_tokens,time_delta_s,run_name,local_window,global_window,mem_freq,lr_mult,train_loss,val_loss
1105,110498895,6.738842964172363,char_lm/mem,1024,100000,128,1.0,1.4507734298706054,
1110,110998890,6.820124864578247,char_lm/mem,1024,100000,128,1.0,1.4125176906585692,
1115,111498885,6.664957284927368,char_lm/mem,1024,100000,128,1.0,1.468548560142517,
1120,111998880,6.782986640930176,char_lm/mem,1024,100000,128,1.0,1.4027698040008545,
1125,112498875,7.241872072219849,char_lm/mem,1024,100000,128,1.0,1.3799633979797363,
1130,112998870,6.630429983139038,char_lm/mem,1024,100000,128,1.0,1.4290773391723632,
1135,113498865,6.628775596618652,char_lm/mem,1024,100000,128,1.0,1.4696163177490233,
1140,113998860,7.153429985046387,char_lm/mem,1024,100000,128,1.0,1.3688418388366699,
1145,114498855,6.758083820343018,char_lm/mem,1024,100000,128,1.0,1.5017091751098632,
1150,114998850,3.487563133239746,char_lm/mem,1024,100000,128,1.0,,1.4448045372962952
1150,114998850,10.202911615371704,char_lm/mem,1024,100000,128,1.0,1.417624258995056,
1155,115498845,6.650294303894043,char_lm/mem,1024,100000,128,1.0,1.411680006980896,
1160,115998840,6.745287656784058,char_lm/mem,1024,100000,128,1.0,1.3815196990966796,
1165,116498835,6.743428468704224,char_lm/mem,1024,100000,128,1.0,1.4020730972290039,
1170,116998830,6.673617124557495,char_lm/mem,1024,100000,128,1.0,1.4903716564178466,
1175,117498825,6.672767400741577,char_lm/mem,1024,100000,128,1.0,1.407771372795105,
1180,117998820,6.635051012039185,char_lm/mem,1024,100000,128,1.0,1.3752644777297973,
1185,118498815,6.838479518890381,char_lm/mem,1024,100000,128,1.0,1.466275143623352,
1190,118998810,6.664447546005249,char_lm/mem,1024,100000,128,1.0,1.3515291213989258,
1195,119498805,6.887155771255493,char_lm/mem,1024,100000,128,1.0,1.381705093383789,
1200,119998800,3.4794833660125732,char_lm/mem,1024,100000,128,1.0,,1.4082296371459961
1200,119998800,10.318921327590942,char_lm/mem,1024,100000,128,1.0,1.3641193151473998,
1205,120498795,6.843292951583862,char_lm/mem,1024,100000,128,1.0,1.3932729482650756,
1210,120998790,6.70815896987915,char_lm/mem,1024,100000,128,1.0,1.3944777011871339,
1215,121498785,6.782835006713867,char_lm/mem,1024,100000,128,1.0,1.4032240152359008,
1220,121998780,6.873128652572632,char_lm/mem,1024,100000,128,1.0,1.360942554473877,
1225,122498775,7.196991920471191,char_lm/mem,1024,100000,128,1.0,1.357961368560791,
1230,122998770,6.7671592235565186,char_lm/mem,1024,100000,128,1.0,1.3677924394607544,
1235,123498765,6.904003858566284,char_lm/mem,1024,100000,128,1.0,1.3443838119506837,
1240,123998760,6.725243330001831,char_lm/mem,1024,100000,128,1.0,1.3668510675430299,
1245,124498755,6.719814300537109,char_lm/mem,1024,100000,128,1.0,1.3162502288818358,
1250,124998750,3.5032804012298584,char_lm/mem,1024,100000,128,1.0,,1.3713223934173584
1250,124998750,10.370691776275635,char_lm/mem,1024,100000,128,1.0,1.2970667362213135,
1255,125498745,6.584588289260864,char_lm/mem,1024,100000,128,1.0,1.3611689567565919,
1260,125998740,7.021176338195801,char_lm/mem,1024,100000,128,1.0,1.3494051933288573,
1265,126498735,6.724309206008911,char_lm/mem,1024,100000,128,1.0,1.2885733604431153,
1270,126998730,6.876552581787109,char_lm/mem,1024,100000,128,1.0,1.335939311981201,
1275,127498725,6.822232961654663,char_lm/mem,1024,100000,128,1.0,1.2804275274276733,
1280,127998720,6.762117862701416,char_lm/mem,1024,100000,128,1.0,1.324954628944397,
1285,128498715,6.8564772605896,char_lm/mem,1024,100000,128,1.0,1.2639591455459596,
1290,128998710,7.2703537940979,char_lm/mem,1024,100000,128,1.0,1.2653323411941528,
1295,129498705,6.726908445358276,char_lm/mem,1024,100000,128,1.0,1.3102757692337037,
1300,129998700,3.4819653034210205,char_lm/mem,1024,100000,128,1.0,,1.3248725414276123
1300,129998700,10.215663433074951,char_lm/mem,1024,100000,128,1.0,1.2759294748306274,
1305,130498695,7.250560998916626,char_lm/mem,1024,100000,128,1.0,1.2827852725982667,
1310,130998690,8.870858430862427,char_lm/mem,1024,100000,128,1.0,1.1759873390197755,
1315,131498685,7.405186891555786,char_lm/mem,1024,100000,128,1.0,1.3265569686889649,
1320,131998680,6.872341156005859,char_lm/mem,1024,100000,128,1.0,1.3840019702911377,
1325,132498675,6.661333084106445,char_lm/mem,1024,100000,128,1.0,1.3012566804885863,
1330,132998670,6.644247531890869,char_lm/mem,1024,100000,128,1.0,1.2751611709594726,
1335,133498665,6.714798212051392,char_lm/mem,1024,100000,128,1.0,1.2827779293060302,
1340,133998660,6.64267373085022,char_lm/mem,1024,100000,128,1.0,1.248693871498108,
1345,134498655,6.678056716918945,char_lm/mem,1024,100000,128,1.0,1.2477491855621339,
1350,134998650,3.476377487182617,char_lm/mem,1024,100000,128,1.0,,1.3037841081619264
1350,134998650,10.262876987457275,char_lm/mem,1024,100000,128,1.0,1.2992687702178956,
1355,135498645,7.075147867202759,char_lm/mem,1024,100000,128,1.0,1.2102258682250977,
1360,135998640,7.877805233001709,char_lm/mem,1024,100000,128,1.0,1.4242308139801025,
1365,136498635,6.957935571670532,char_lm/mem,1024,100000,128,1.0,1.3355771541595458,
1370,136998630,6.630872964859009,char_lm/mem,1024,100000,128,1.0,1.3100354671478271,
1375,137498625,7.229815244674683,char_lm/mem,1024,100000,128,1.0,1.3203969955444337,
1380,137998620,6.753960371017456,char_lm/mem,1024,100000,128,1.0,1.3004900217056274,
1385,138498615,6.823728322982788,char_lm/mem,1024,100000,128,1.0,1.2555415153503418,
1390,138998610,6.828238487243652,char_lm/mem,1024,100000,128,1.0,1.3146183729171752,
1395,139498605,6.8538830280303955,char_lm/mem,1024,100000,128,1.0,1.256136703491211,
1400,139998600,3.4931108951568604,char_lm/mem,1024,100000,128,1.0,,1.308966374397278
1400,139998600,10.342650890350342,char_lm/mem,1024,100000,128,1.0,1.2856672286987305,
1405,140498595,6.581541299819946,char_lm/mem,1024,100000,128,1.0,1.2351938962936402,
1410,140998590,6.789285659790039,char_lm/mem,1024,100000,128,1.0,1.2294461011886597,
1415,141498585,6.879478931427002,char_lm/mem,1024,100000,128,1.0,1.3038042068481446,
1420,141998580,6.655023574829102,char_lm/mem,1024,100000,128,1.0,1.2559892892837525,
1425,142498575,6.5933003425598145,char_lm/mem,1024,100000,128,1.0,1.253521466255188,
1430,142998570,6.611926078796387,char_lm/mem,1024,100000,128,1.0,1.2351616144180297,
