step,seen_tokens,time_delta_s,run_name,lr_mult,train_loss,val_loss
6800,435193200,21.05854558944702,mem64_147M_2048_b64k_s30k,1.0,0.9865625,
6850,438393150,20.97585391998291,mem64_147M_2048_b64k_s30k,1.0,0.965078125,
6900,441593100,21.01108145713806,mem64_147M_2048_b64k_s30k,1.0,0.957578125,
6950,444793050,20.988584756851196,mem64_147M_2048_b64k_s30k,1.0,0.955078125,
7000,447993000,16.129205465316772,mem64_147M_2048_b64k_s30k,1.0,,0.945390625
7000,447993000,37.39274024963379,mem64_147M_2048_b64k_s30k,1.0,0.937890625,
7050,451192950,20.999090909957886,mem64_147M_2048_b64k_s30k,1.0,0.956484375,
7100,454392900,21.04098105430603,mem64_147M_2048_b64k_s30k,1.0,0.939765625,
7150,457592850,20.92859435081482,mem64_147M_2048_b64k_s30k,1.0,0.958046875,
7200,460792800,20.946300268173218,mem64_147M_2048_b64k_s30k,1.0,0.966640625,
7250,463992750,20.91689705848694,mem64_147M_2048_b64k_s30k,1.0,0.959921875,
7300,467192700,20.976964712142944,mem64_147M_2048_b64k_s30k,1.0,0.949453125,
7350,470392650,20.930330753326416,mem64_147M_2048_b64k_s30k,1.0,0.953359375,
7400,473592600,20.926021337509155,mem64_147M_2048_b64k_s30k,1.0,0.93796875,
7450,476792550,21.03738307952881,mem64_147M_2048_b64k_s30k,1.0,0.95390625,
7500,479992500,16.096108198165894,mem64_147M_2048_b64k_s30k,1.0,,0.9462890625
7500,479992500,37.25532341003418,mem64_147M_2048_b64k_s30k,1.0,0.94765625,
7550,483192450,21.12073564529419,mem64_147M_2048_b64k_s30k,1.0,0.963671875,
7600,486392400,20.956592321395874,mem64_147M_2048_b64k_s30k,1.0,0.948984375,
7650,489592350,21.02100372314453,mem64_147M_2048_b64k_s30k,1.0,0.951328125,
7700,492792300,20.976558923721313,mem64_147M_2048_b64k_s30k,1.0,0.9525,
7750,495992250,20.88105344772339,mem64_147M_2048_b64k_s30k,1.0,0.939296875,
7800,499192200,21.049904346466064,mem64_147M_2048_b64k_s30k,1.0,0.947578125,
7850,502392150,20.971256732940674,mem64_147M_2048_b64k_s30k,1.0,0.948984375,
7900,505592100,20.980236768722534,mem64_147M_2048_b64k_s30k,1.0,0.954296875,
7950,508792050,23.190494060516357,mem64_147M_2048_b64k_s30k,1.0,0.95125,
8000,511992000,16.135494470596313,mem64_147M_2048_b64k_s30k,1.0,,0.9373046875
8000,511992000,37.333744764328,mem64_147M_2048_b64k_s30k,1.0,0.945625,
8050,515191950,20.890925884246826,mem64_147M_2048_b64k_s30k,1.0,0.95171875,
8100,518391900,20.947030067443848,mem64_147M_2048_b64k_s30k,1.0,0.94,
8150,521591850,20.979658126831055,mem64_147M_2048_b64k_s30k,1.0,0.95703125,
8200,524791800,20.87998366355896,mem64_147M_2048_b64k_s30k,1.0,0.947265625,
8250,527991750,20.866782426834106,mem64_147M_2048_b64k_s30k,1.0,0.92625,
8300,531191700,20.99362015724182,mem64_147M_2048_b64k_s30k,1.0,0.945546875,
8350,534391650,20.89729142189026,mem64_147M_2048_b64k_s30k,1.0,0.931796875,
8400,537591600,20.946383714675903,mem64_147M_2048_b64k_s30k,1.0,0.94359375,
8450,540791550,20.957529067993164,mem64_147M_2048_b64k_s30k,1.0,0.937890625,
8500,543991500,16.116945266723633,mem64_147M_2048_b64k_s30k,1.0,,0.93421875
8500,543991500,37.225032567977905,mem64_147M_2048_b64k_s30k,1.0,0.944140625,
8550,547191450,20.97546148300171,mem64_147M_2048_b64k_s30k,1.0,0.943828125,
8600,550391400,20.966758251190186,mem64_147M_2048_b64k_s30k,1.0,0.938671875,
8650,553591350,20.847386121749878,mem64_147M_2048_b64k_s30k,1.0,0.94328125,
8700,556791300,20.98261284828186,mem64_147M_2048_b64k_s30k,1.0,0.925078125,
8750,559991250,20.90428376197815,mem64_147M_2048_b64k_s30k,1.0,0.934375,
8800,563191200,21.05980658531189,mem64_147M_2048_b64k_s30k,1.0,0.939296875,
8850,566391150,20.91859745979309,mem64_147M_2048_b64k_s30k,1.0,0.94,
8900,569591100,21.022132396697998,mem64_147M_2048_b64k_s30k,1.0,0.926953125,
8950,572791050,20.95468497276306,mem64_147M_2048_b64k_s30k,1.0,0.928125,
9000,575991000,16.129087686538696,mem64_147M_2048_b64k_s30k,1.0,,0.9253515625
9000,575991000,37.285452127456665,mem64_147M_2048_b64k_s30k,1.0,0.931875,
9050,579190950,21.014811038970947,mem64_147M_2048_b64k_s30k,1.0,0.9465625,
9100,582390900,20.88691234588623,mem64_147M_2048_b64k_s30k,1.0,0.9409375,
9150,585590850,20.909656047821045,mem64_147M_2048_b64k_s30k,1.0,0.919609375,
9200,588790800,20.955954551696777,mem64_147M_2048_b64k_s30k,1.0,0.93171875,
9250,591990750,20.908493041992188,mem64_147M_2048_b64k_s30k,1.0,0.929765625,
9300,595190700,21.000311851501465,mem64_147M_2048_b64k_s30k,1.0,0.92953125,
9350,598390650,20.96143865585327,mem64_147M_2048_b64k_s30k,1.0,0.924921875,
9400,601590600,20.887619256973267,mem64_147M_2048_b64k_s30k,1.0,0.926015625,
9450,604790550,21.004079818725586,mem64_147M_2048_b64k_s30k,1.0,0.925234375,
9500,607990500,16.097234964370728,mem64_147M_2048_b64k_s30k,1.0,,0.92
9500,607990500,37.206608295440674,mem64_147M_2048_b64k_s30k,1.0,0.9215625,
9550,611190450,20.911882638931274,mem64_147M_2048_b64k_s30k,1.0,0.9153125,
9600,614390400,20.933240175247192,mem64_147M_2048_b64k_s30k,1.0,0.92796875,
9650,617590350,20.885717153549194,mem64_147M_2048_b64k_s30k,1.0,0.9065625,
9700,620790300,21.060930728912354,mem64_147M_2048_b64k_s30k,1.0,0.927578125,
9750,623990250,20.973141193389893,mem64_147M_2048_b64k_s30k,1.0,0.93953125,
9800,627190200,20.965665340423584,mem64_147M_2048_b64k_s30k,1.0,0.92953125,
9850,630390150,20.886586666107178,mem64_147M_2048_b64k_s30k,1.0,0.92,
9900,633590100,21.029985189437866,mem64_147M_2048_b64k_s30k,1.0,0.92109375,
9950,636790050,20.906975507736206,mem64_147M_2048_b64k_s30k,1.0,0.92484375,
10000,639990000,16.136061191558838,mem64_147M_2048_b64k_s30k,1.0,,0.916953125
10000,639990000,38.739013671875,mem64_147M_2048_b64k_s30k,1.0,0.9284375,
10050,643189950,20.824179887771606,mem64_147M_2048_b64k_s30k,1.0,0.919375,
10100,646389900,20.87074851989746,mem64_147M_2048_b64k_s30k,1.0,0.921640625,
10150,649589850,20.93404197692871,mem64_147M_2048_b64k_s30k,1.0,0.921328125,
10200,652789800,20.962255716323853,mem64_147M_2048_b64k_s30k,1.0,0.92796875,
10250,655989750,21.009075164794922,mem64_147M_2048_b64k_s30k,1.0,0.9421875,
10300,659189700,20.93014907836914,mem64_147M_2048_b64k_s30k,1.0,0.92875,
10350,662389650,20.97684383392334,mem64_147M_2048_b64k_s30k,1.0,0.918984375,
10400,665589600,20.888405084609985,mem64_147M_2048_b64k_s30k,1.0,0.924375,
10450,668789550,20.927707195281982,mem64_147M_2048_b64k_s30k,1.0,0.91765625,
10500,671989500,16.118013620376587,mem64_147M_2048_b64k_s30k,1.0,,0.90765625
10500,671989500,37.34010362625122,mem64_147M_2048_b64k_s30k,1.0,0.918671875,
10550,675189450,21.038564205169678,mem64_147M_2048_b64k_s30k,1.0,0.931484375,
10600,678389400,20.89900779724121,mem64_147M_2048_b64k_s30k,1.0,0.919296875,
10650,681589350,20.984915733337402,mem64_147M_2048_b64k_s30k,1.0,0.92515625,
10700,684789300,20.929758310317993,mem64_147M_2048_b64k_s30k,1.0,0.917421875,
10750,687989250,20.932719707489014,mem64_147M_2048_b64k_s30k,1.0,0.91890625,
10800,691189200,20.87541699409485,mem64_147M_2048_b64k_s30k,1.0,0.91359375,
10850,694389150,20.98814845085144,mem64_147M_2048_b64k_s30k,1.0,0.922265625,
10900,697589100,21.02202033996582,mem64_147M_2048_b64k_s30k,1.0,0.90875,
10950,700789050,20.89018726348877,mem64_147M_2048_b64k_s30k,1.0,0.91765625,
11000,703989000,16.161137580871582,mem64_147M_2048_b64k_s30k,1.0,,0.9109765625
11000,703989000,37.38380312919617,mem64_147M_2048_b64k_s30k,1.0,0.926640625,
11050,707188950,21.03138303756714,mem64_147M_2048_b64k_s30k,1.0,0.922421875,
11100,710388900,20.902743101119995,mem64_147M_2048_b64k_s30k,1.0,0.927421875,
11150,713588850,20.883147716522217,mem64_147M_2048_b64k_s30k,1.0,0.90265625,
11200,716788800,20.89639973640442,mem64_147M_2048_b64k_s30k,1.0,0.9203125,
11250,719988750,20.922709226608276,mem64_147M_2048_b64k_s30k,1.0,0.913125,
11300,723188700,21.022486686706543,mem64_147M_2048_b64k_s30k,1.0,0.916171875,
11350,726388650,20.944307804107666,mem64_147M_2048_b64k_s30k,1.0,0.89875,
11400,729588600,20.93382716178894,mem64_147M_2048_b64k_s30k,1.0,0.923515625,
11450,732788550,20.94721221923828,mem64_147M_2048_b64k_s30k,1.0,0.897890625,
11500,735988500,17.19950222969055,mem64_147M_2048_b64k_s30k,1.0,,0.9017578125
11500,735988500,38.356220722198486,mem64_147M_2048_b64k_s30k,1.0,0.92046875,
11550,739188450,20.83158278465271,mem64_147M_2048_b64k_s30k,1.0,0.911171875,
11600,742388400,20.994843006134033,mem64_147M_2048_b64k_s30k,1.0,0.910859375,
11650,745588350,20.9050350189209,mem64_147M_2048_b64k_s30k,1.0,0.90875,
11700,748788300,21.13107442855835,mem64_147M_2048_b64k_s30k,1.0,0.914296875,
11750,751988250,20.846998691558838,mem64_147M_2048_b64k_s30k,1.0,0.919375,
11800,755188200,20.938272714614868,mem64_147M_2048_b64k_s30k,1.0,0.89265625,
11850,758388150,21.007539749145508,mem64_147M_2048_b64k_s30k,1.0,0.91875,
11900,761588100,20.933071851730347,mem64_147M_2048_b64k_s30k,1.0,0.9115625,
11950,764788050,20.945236921310425,mem64_147M_2048_b64k_s30k,1.0,0.919453125,
12000,767988000,16.11579465866089,mem64_147M_2048_b64k_s30k,1.0,,0.9096484375
12000,767988000,37.33548378944397,mem64_147M_2048_b64k_s30k,1.0,0.904453125,
12050,771187950,20.884795665740967,mem64_147M_2048_b64k_s30k,1.0,0.89921875,
12100,774387900,20.908231735229492,mem64_147M_2048_b64k_s30k,1.0,0.911328125,
12150,777587850,20.878052234649658,mem64_147M_2048_b64k_s30k,1.0,0.910546875,
12200,780787800,20.920742511749268,mem64_147M_2048_b64k_s30k,1.0,0.9203125,
12250,783987750,20.89868998527527,mem64_147M_2048_b64k_s30k,1.0,0.912421875,
12300,787187700,21.037099361419678,mem64_147M_2048_b64k_s30k,1.0,0.91109375,
12350,790387650,20.908861875534058,mem64_147M_2048_b64k_s30k,1.0,0.905703125,
12400,793587600,21.004374504089355,mem64_147M_2048_b64k_s30k,1.0,0.899609375,
12450,796787550,20.96064853668213,mem64_147M_2048_b64k_s30k,1.0,0.913359375,
12500,799987500,16.117910385131836,mem64_147M_2048_b64k_s30k,1.0,,0.9078515625
12500,799987500,37.34102201461792,mem64_147M_2048_b64k_s30k,1.0,0.9246875,
12550,803187450,20.949787139892578,mem64_147M_2048_b64k_s30k,1.0,0.902578125,
12600,806387400,20.96693181991577,mem64_147M_2048_b64k_s30k,1.0,0.9065625,
12650,809587350,20.8711097240448,mem64_147M_2048_b64k_s30k,1.0,0.907890625,
12700,812787300,20.996066570281982,mem64_147M_2048_b64k_s30k,1.0,0.91671875,
12750,815987250,20.9337317943573,mem64_147M_2048_b64k_s30k,1.0,0.90875,
12800,819187200,20.9525203704834,mem64_147M_2048_b64k_s30k,1.0,0.9115625,
12850,822387150,20.861063480377197,mem64_147M_2048_b64k_s30k,1.0,0.90765625,
12900,825587100,21.00111222267151,mem64_147M_2048_b64k_s30k,1.0,0.905546875,
12950,828787050,20.991295337677002,mem64_147M_2048_b64k_s30k,1.0,0.90328125,
13000,831987000,16.10827922821045,mem64_147M_2048_b64k_s30k,1.0,,0.90015625
13000,831987000,37.28947639465332,mem64_147M_2048_b64k_s30k,1.0,0.9078125,
13050,835186950,20.990464448928833,mem64_147M_2048_b64k_s30k,1.0,0.905546875,
13100,838386900,21.000338077545166,mem64_147M_2048_b64k_s30k,1.0,0.915625,
13150,841586850,20.953911781311035,mem64_147M_2048_b64k_s30k,1.0,0.89859375,
13200,844786800,20.982587337493896,mem64_147M_2048_b64k_s30k,1.0,0.90765625,
13250,847986750,20.985655784606934,mem64_147M_2048_b64k_s30k,1.0,0.9046875,
13300,851186700,20.950589418411255,mem64_147M_2048_b64k_s30k,1.0,0.908515625,
13350,854386650,20.981133937835693,mem64_147M_2048_b64k_s30k,1.0,0.906484375,
13400,857586600,20.872349977493286,mem64_147M_2048_b64k_s30k,1.0,0.89953125,
13450,860786550,20.965179443359375,mem64_147M_2048_b64k_s30k,1.0,0.89546875,
13500,863986500,16.08885431289673,mem64_147M_2048_b64k_s30k,1.0,,0.896328125
13500,863986500,37.233195781707764,mem64_147M_2048_b64k_s30k,1.0,0.89515625,
13550,867186450,20.931641578674316,mem64_147M_2048_b64k_s30k,1.0,0.897890625,
13600,870386400,20.839678287506104,mem64_147M_2048_b64k_s30k,1.0,0.899609375,
13650,873586350,20.889721155166626,mem64_147M_2048_b64k_s30k,1.0,0.907734375,
13700,876786300,20.95202326774597,mem64_147M_2048_b64k_s30k,1.0,0.902578125,
13750,879986250,20.953038454055786,mem64_147M_2048_b64k_s30k,1.0,0.898359375,
13800,883186200,20.88953471183777,mem64_147M_2048_b64k_s30k,1.0,0.8915625,
13850,886386150,20.91307520866394,mem64_147M_2048_b64k_s30k,1.0,0.90078125,
13900,889586100,21.027262449264526,mem64_147M_2048_b64k_s30k,1.0,0.901796875,
13950,892786050,20.946568965911865,mem64_147M_2048_b64k_s30k,1.0,0.902890625,
14000,895986000,16.1695773601532,mem64_147M_2048_b64k_s30k,1.0,,0.8915625
14000,895986000,37.316986083984375,mem64_147M_2048_b64k_s30k,1.0,0.901953125,
14050,899185950,20.94221258163452,mem64_147M_2048_b64k_s30k,1.0,0.897421875,
14100,902385900,22.75940775871277,mem64_147M_2048_b64k_s30k,1.0,0.903359375,
14150,905585850,20.911415576934814,mem64_147M_2048_b64k_s30k,1.0,0.907890625,
14200,908785800,20.9451744556427,mem64_147M_2048_b64k_s30k,1.0,0.897265625,
14250,911985750,20.966599702835083,mem64_147M_2048_b64k_s30k,1.0,0.89734375,
14300,915185700,20.931232213974,mem64_147M_2048_b64k_s30k,1.0,0.88109375,
14350,918385650,20.96502137184143,mem64_147M_2048_b64k_s30k,1.0,0.8903125,
14400,921585600,20.979392290115356,mem64_147M_2048_b64k_s30k,1.0,0.90265625,
14450,924785550,20.94582462310791,mem64_147M_2048_b64k_s30k,1.0,0.902109375,
14500,927985500,16.13346242904663,mem64_147M_2048_b64k_s30k,1.0,,0.8906640625
