step,seen_tokens,time_delta_s,run_name,local_window,global_window,mem_freq,lr_mult,train_loss,val_loss
430,42999570,6.68687629699707,char_lm/mem_embed,1024,100000,128,0.431,1.6111167430877686,
435,43499565,6.789374589920044,char_lm/mem_embed,1024,100000,128,0.436,1.602215552330017,
440,43999560,6.762726306915283,char_lm/mem_embed,1024,100000,128,0.441,1.551032304763794,
445,44499555,6.788869142532349,char_lm/mem_embed,1024,100000,128,0.446,1.6040396213531494,
450,44999550,3.4631435871124268,char_lm/mem_embed,1024,100000,128,0.451,,1.625536847114563
450,44999550,10.391124963760376,char_lm/mem_embed,1024,100000,128,0.451,1.6832325458526611,
455,45499545,6.949949741363525,char_lm/mem_embed,1024,100000,128,0.456,1.6124009132385253,
460,45999540,7.142041444778442,char_lm/mem_embed,1024,100000,128,0.461,1.5957316875457763,
465,46499535,6.736485004425049,char_lm/mem_embed,1024,100000,128,0.466,1.6062284469604493,
470,46999530,6.718721389770508,char_lm/mem_embed,1024,100000,128,0.471,1.605447268486023,
475,47499525,6.701715469360352,char_lm/mem_embed,1024,100000,128,0.476,1.5528748035430908,
480,47999520,6.717189073562622,char_lm/mem_embed,1024,100000,128,0.481,1.5594402313232423,
485,48499515,6.727066516876221,char_lm/mem_embed,1024,100000,128,0.486,1.569930362701416,
490,48999510,6.779071092605591,char_lm/mem_embed,1024,100000,128,0.491,1.5557923555374145,
495,49499505,6.724992275238037,char_lm/mem_embed,1024,100000,128,0.496,1.5380173206329346,
500,49999500,3.4520952701568604,char_lm/mem_embed,1024,100000,128,0.501,,1.5881097912788391
500,49999500,10.279091119766235,char_lm/mem_embed,1024,100000,128,0.501,1.5716868400573731,
505,50499495,6.865096092224121,char_lm/mem_embed,1024,100000,128,0.506,1.5410616636276244,
510,50999490,6.754530906677246,char_lm/mem_embed,1024,100000,128,0.511,1.5452036619186402,
515,51499485,6.9753899574279785,char_lm/mem_embed,1024,100000,128,0.516,1.5022403001785278,
520,51999480,6.92721700668335,char_lm/mem_embed,1024,100000,128,0.521,1.5497089624404907,
525,52499475,6.790014982223511,char_lm/mem_embed,1024,100000,128,0.526,1.556219744682312,
530,52999470,6.874030828475952,char_lm/mem_embed,1024,100000,128,0.531,1.5424917459487915,
535,53499465,7.826264381408691,char_lm/mem_embed,1024,100000,128,0.536,1.6111147165298463,
540,53999460,7.137678384780884,char_lm/mem_embed,1024,100000,128,0.541,1.9109089612960815,
545,54499455,6.797565221786499,char_lm/mem_embed,1024,100000,128,0.546,2.0677634716033935,
550,54999450,3.462702751159668,char_lm/mem_embed,1024,100000,128,0.551,,2.2940914392471314
550,54999450,10.348864078521729,char_lm/mem_embed,1024,100000,128,0.551,2.469655466079712,
555,55499445,6.63014817237854,char_lm/mem_embed,1024,100000,128,0.556,2.173315477371216,
560,55999440,6.762847661972046,char_lm/mem_embed,1024,100000,128,0.561,1.8955557346343994,
565,56499435,6.927508115768433,char_lm/mem_embed,1024,100000,128,0.566,1.7176109075546264,
570,56999430,7.350725412368774,char_lm/mem_embed,1024,100000,128,0.571,1.5646398067474365,
575,57499425,6.917339324951172,char_lm/mem_embed,1024,100000,128,0.576,1.6976507186889649,
580,57999420,6.825279712677002,char_lm/mem_embed,1024,100000,128,0.581,1.632671046257019,
585,58499415,6.671588897705078,char_lm/mem_embed,1024,100000,128,0.586,1.6919808626174926,
590,58999410,6.720739126205444,char_lm/mem_embed,1024,100000,128,0.591,1.5988506555557251,
595,59499405,6.732092380523682,char_lm/mem_embed,1024,100000,128,0.596,1.5551903963088989,
600,59999400,3.4523792266845703,char_lm/mem_embed,1024,100000,128,0.601,,1.6319751977920531
600,59999400,11.697057723999023,char_lm/mem_embed,1024,100000,128,0.601,1.5562616348266602,
605,60499395,8.298340797424316,char_lm/mem_embed,1024,100000,128,0.606,1.4562282800674438,
610,60999390,6.826934814453125,char_lm/mem_embed,1024,100000,128,0.611,1.5786595106124879,
615,61499385,6.933640480041504,char_lm/mem_embed,1024,100000,128,0.616,1.5882888317108155,
620,61999380,6.8688883781433105,char_lm/mem_embed,1024,100000,128,0.621,1.5962220668792724,
625,62499375,6.924473524093628,char_lm/mem_embed,1024,100000,128,0.626,1.6515227556228638,
630,62999370,6.655474424362183,char_lm/mem_embed,1024,100000,128,0.631,1.5465301513671874,
635,63499365,7.006129741668701,char_lm/mem_embed,1024,100000,128,0.636,1.5368673086166382,
640,63999360,6.872319221496582,char_lm/mem_embed,1024,100000,128,0.641,1.5276045322418212,
645,64499355,6.754452228546143,char_lm/mem_embed,1024,100000,128,0.646,1.587814736366272,
650,64999350,3.4629158973693848,char_lm/mem_embed,1024,100000,128,0.651,,1.5591768980026246
650,64999350,10.322428703308105,char_lm/mem_embed,1024,100000,128,0.651,1.5525094985961914,
655,65499345,6.977323055267334,char_lm/mem_embed,1024,100000,128,0.656,1.4480579137802123,
660,65999340,6.955987930297852,char_lm/mem_embed,1024,100000,128,0.661,1.5957846641540527,
665,66499335,6.9872050285339355,char_lm/mem_embed,1024,100000,128,0.666,1.6591915607452392,
670,66999330,6.786623954772949,char_lm/mem_embed,1024,100000,128,0.671,1.5912311792373657,
675,67499325,7.25635552406311,char_lm/mem_embed,1024,100000,128,0.676,1.6013166904449463,
680,67999320,6.696594715118408,char_lm/mem_embed,1024,100000,128,0.681,1.5498162984848023,
685,68499315,6.640047788619995,char_lm/mem_embed,1024,100000,128,0.686,1.5474928379058839,
690,68999310,7.4324095249176025,char_lm/mem_embed,1024,100000,128,0.691,1.499382781982422,
695,69499305,6.810698509216309,char_lm/mem_embed,1024,100000,128,0.696,1.5463054656982422,
700,69999300,3.461606502532959,char_lm/mem_embed,1024,100000,128,0.701,,1.5671871900558472
700,69999300,10.447121620178223,char_lm/mem_embed,1024,100000,128,0.701,1.5723419904708862,
705,70499295,6.816944599151611,char_lm/mem_embed,1024,100000,128,0.706,1.5733153581619264,
710,70999290,7.181858539581299,char_lm/mem_embed,1024,100000,128,0.711,1.4719193696975708,
715,71499285,6.882912874221802,char_lm/mem_embed,1024,100000,128,0.716,1.4795896530151367,
720,71999280,6.861697673797607,char_lm/mem_embed,1024,100000,128,0.721,1.5471550464630126,
725,72499275,7.268775939941406,char_lm/mem_embed,1024,100000,128,0.726,1.5412444353103638,
730,72999270,6.954005002975464,char_lm/mem_embed,1024,100000,128,0.731,1.4951162576675414,
735,73499265,6.728240489959717,char_lm/mem_embed,1024,100000,128,0.736,1.4976985454559326,
740,73999260,6.535813808441162,char_lm/mem_embed,1024,100000,128,0.741,1.4368617057800293,
745,74499255,6.72773551940918,char_lm/mem_embed,1024,100000,128,0.746,1.4746973991394043,
750,74999250,3.458587884902954,char_lm/mem_embed,1024,100000,128,0.751,,1.50851628780365
750,74999250,10.288480758666992,char_lm/mem_embed,1024,100000,128,0.751,1.491661548614502,
755,75499245,6.890090465545654,char_lm/mem_embed,1024,100000,128,0.756,1.4085599660873414,
760,75999240,6.769158363342285,char_lm/mem_embed,1024,100000,128,0.761,1.5209124565124512,
765,76499235,6.7621238231658936,char_lm/mem_embed,1024,100000,128,0.766,1.4761023283004762,
770,76999230,7.0701985359191895,char_lm/mem_embed,1024,100000,128,0.771,1.4469696283340454,
775,77499225,6.684738874435425,char_lm/mem_embed,1024,100000,128,0.776,1.4364766359329224,
780,77999220,6.692718982696533,char_lm/mem_embed,1024,100000,128,0.781,1.4393326759338378,
785,78499215,6.673096418380737,char_lm/mem_embed,1024,100000,128,0.786,1.4534176588058472,
790,78999210,6.759594678878784,char_lm/mem_embed,1024,100000,128,0.791,1.468986177444458,
795,79499205,6.801241159439087,char_lm/mem_embed,1024,100000,128,0.796,1.4406376838684083,
800,79999200,3.459937334060669,char_lm/mem_embed,1024,100000,128,0.801,,1.4969926714897155
800,79999200,10.544811010360718,char_lm/mem_embed,1024,100000,128,0.801,1.4855715036392212,
805,80499195,7.308987617492676,char_lm/mem_embed,1024,100000,128,0.806,1.5489570379257203,
810,80999190,6.94469690322876,char_lm/mem_embed,1024,100000,128,0.811,1.5881060123443604,
815,81499185,6.677858114242554,char_lm/mem_embed,1024,100000,128,0.816,1.5093104124069214,
820,81999180,7.279199838638306,char_lm/mem_embed,1024,100000,128,0.821,1.5266196966171264,
825,82499175,6.7500388622283936,char_lm/mem_embed,1024,100000,128,0.826,1.5047968626022339,
830,82999170,6.83701491355896,char_lm/mem_embed,1024,100000,128,0.831,1.590211033821106,
835,83499165,6.700812101364136,char_lm/mem_embed,1024,100000,128,0.836,1.4600159406661988,
840,83999160,7.190366744995117,char_lm/mem_embed,1024,100000,128,0.841,1.504743766784668,
845,84499155,6.721083641052246,char_lm/mem_embed,1024,100000,128,0.846,1.5058780670166017,
850,84999150,3.452733039855957,char_lm/mem_embed,1024,100000,128,0.851,,1.5073503017425538
850,84999150,10.460814476013184,char_lm/mem_embed,1024,100000,128,0.851,1.4619125366210937,
855,85499145,6.939072132110596,char_lm/mem_embed,1024,100000,128,0.856,1.4850749015808105,
860,85999140,6.8277130126953125,char_lm/mem_embed,1024,100000,128,0.861,1.4605345487594605,
865,86499135,6.68005895614624,char_lm/mem_embed,1024,100000,128,0.866,1.481318712234497,
870,86999130,6.716633319854736,char_lm/mem_embed,1024,100000,128,0.871,1.4630760192871093,
875,87499125,6.647907495498657,char_lm/mem_embed,1024,100000,128,0.876,1.4152015447616577,
880,87999120,6.668585777282715,char_lm/mem_embed,1024,100000,128,0.881,1.4564316511154174,
885,88499115,6.762649059295654,char_lm/mem_embed,1024,100000,128,0.886,1.4555824041366576,
890,88999110,6.759441137313843,char_lm/mem_embed,1024,100000,128,0.891,1.4540963411331176,
895,89499105,6.781125545501709,char_lm/mem_embed,1024,100000,128,0.896,1.4954509496688844,
900,89999100,3.456641912460327,char_lm/mem_embed,1024,100000,128,0.901,,1.4874070048332215
900,89999100,10.307322025299072,char_lm/mem_embed,1024,100000,128,0.901,1.4478946208953858,
905,90499095,6.785541534423828,char_lm/mem_embed,1024,100000,128,0.906,1.4355130672454834,
910,90999090,6.908203840255737,char_lm/mem_embed,1024,100000,128,0.911,1.4635792970657349,
915,91499085,6.992361783981323,char_lm/mem_embed,1024,100000,128,0.916,1.4986512899398803,
920,91999080,6.718380928039551,char_lm/mem_embed,1024,100000,128,0.921,1.432165551185608,
925,92499075,6.734975814819336,char_lm/mem_embed,1024,100000,128,0.926,1.4468362092971803,
930,92999070,6.742249965667725,char_lm/mem_embed,1024,100000,128,0.931,1.4198816299438477,
935,93499065,7.031733989715576,char_lm/mem_embed,1024,100000,128,0.936,1.4154784440994264,
940,93999060,7.003375053405762,char_lm/mem_embed,1024,100000,128,0.941,1.4674783229827881,
945,94499055,6.59122109413147,char_lm/mem_embed,1024,100000,128,0.946,1.4360684633255005,
950,94999050,3.450687885284424,char_lm/mem_embed,1024,100000,128,0.951,,1.465163266658783
950,94999050,10.070032119750977,char_lm/mem_embed,1024,100000,128,0.951,1.4306359767913819,
955,95499045,6.846078872680664,char_lm/mem_embed,1024,100000,128,0.956,1.4294318437576294,
960,95999040,6.7680206298828125,char_lm/mem_embed,1024,100000,128,0.961,1.4382677316665649,
965,96499035,6.664680480957031,char_lm/mem_embed,1024,100000,128,0.966,1.4368900060653687,
970,96999030,6.844540119171143,char_lm/mem_embed,1024,100000,128,0.971,1.3978387355804442,
975,97499025,6.756568670272827,char_lm/mem_embed,1024,100000,128,0.976,1.410519528388977,
980,97999020,6.709284067153931,char_lm/mem_embed,1024,100000,128,0.981,1.425715398788452,
985,98499015,6.793163061141968,char_lm/mem_embed,1024,100000,128,0.986,1.4211822271347045,
990,98999010,6.824851751327515,char_lm/mem_embed,1024,100000,128,0.991,1.4160947322845459,
995,99499005,6.793062686920166,char_lm/mem_embed,1024,100000,128,0.996,1.4584460735321045,
1000,99999000,3.4681098461151123,char_lm/mem_embed,1024,100000,128,1.0,,1.4610026121139525
1000,99999000,10.213385581970215,char_lm/mem_embed,1024,100000,128,1.0,1.4588375806808471,
1005,100498995,6.825561761856079,char_lm/mem_embed,1024,100000,128,1.0,1.401607060432434,
1010,100998990,6.780795335769653,char_lm/mem_embed,1024,100000,128,1.0,1.4145698308944703,
1015,101498985,6.711783409118652,char_lm/mem_embed,1024,100000,128,1.0,1.4215466737747193,
1020,101998980,6.744550466537476,char_lm/mem_embed,1024,100000,128,1.0,1.4282691955566407,
1025,102498975,6.587156534194946,char_lm/mem_embed,1024,100000,128,1.0,1.4166296482086183,
1030,102998970,6.662616729736328,char_lm/mem_embed,1024,100000,128,1.0,1.4137539386749267,
1035,103498965,6.769032001495361,char_lm/mem_embed,1024,100000,128,1.0,1.460301399230957,
1040,103998960,6.593891859054565,char_lm/mem_embed,1024,100000,128,1.0,1.385460090637207,
1045,104498955,6.618027687072754,char_lm/mem_embed,1024,100000,128,1.0,1.4025241136550903,
1050,104998950,3.46938157081604,char_lm/mem_embed,1024,100000,128,1.0,,1.457393717765808
1050,104998950,10.502169132232666,char_lm/mem_embed,1024,100000,128,1.0,1.4344560384750367,
1055,105498945,6.660188436508179,char_lm/mem_embed,1024,100000,128,1.0,1.4551120042800902,
1060,105998940,6.770992755889893,char_lm/mem_embed,1024,100000,128,1.0,1.4538158893585205,
1065,106498935,6.706110239028931,char_lm/mem_embed,1024,100000,128,1.0,1.4044725179672242,
1070,106998930,6.801985502243042,char_lm/mem_embed,1024,100000,128,1.0,1.411687183380127,
1075,107498925,7.099708557128906,char_lm/mem_embed,1024,100000,128,1.0,1.4192925453186036,
1080,107998920,6.792324542999268,char_lm/mem_embed,1024,100000,128,1.0,1.455565857887268,
1085,108498915,6.697354793548584,char_lm/mem_embed,1024,100000,128,1.0,1.4029542446136474,
1090,108998910,6.848675966262817,char_lm/mem_embed,1024,100000,128,1.0,1.4840038061141967,
1095,109498905,6.825695991516113,char_lm/mem_embed,1024,100000,128,1.0,1.4863096475601196,
1100,109998900,3.4733965396881104,char_lm/mem_embed,1024,100000,128,1.0,,1.4500605702400207
1100,109998900,10.25506854057312,char_lm/mem_embed,1024,100000,128,1.0,1.485372042655945,
1105,110498895,6.783566951751709,char_lm/mem_embed,1024,100000,128,1.0,1.446574330329895,
1110,110998890,6.855028867721558,char_lm/mem_embed,1024,100000,128,1.0,1.4060726642608643,
1115,111498885,6.698472738265991,char_lm/mem_embed,1024,100000,128,1.0,1.462967586517334,
1120,111998880,6.811578035354614,char_lm/mem_embed,1024,100000,128,1.0,1.3955669164657594,
1125,112498875,7.267972946166992,char_lm/mem_embed,1024,100000,128,1.0,1.3767972469329834,
1130,112998870,6.669142961502075,char_lm/mem_embed,1024,100000,128,1.0,1.4252147197723388,
1135,113498865,6.653225660324097,char_lm/mem_embed,1024,100000,128,1.0,1.4704870223999023,
1140,113998860,7.189705848693848,char_lm/mem_embed,1024,100000,128,1.0,1.368029499053955,
1145,114498855,6.799756050109863,char_lm/mem_embed,1024,100000,128,1.0,1.498800802230835,
1150,114998850,3.4546566009521484,char_lm/mem_embed,1024,100000,128,1.0,,1.4461783409118651
1150,114998850,10.196855545043945,char_lm/mem_embed,1024,100000,128,1.0,1.4145158052444458,
1155,115498845,6.679025888442993,char_lm/mem_embed,1024,100000,128,1.0,1.412237286567688,
1160,115998840,6.774747133255005,char_lm/mem_embed,1024,100000,128,1.0,1.3799996614456176,
1165,116498835,6.788973093032837,char_lm/mem_embed,1024,100000,128,1.0,1.4032958269119262,
1170,116998830,6.69839334487915,char_lm/mem_embed,1024,100000,128,1.0,1.4912532329559327,
1175,117498825,6.6986284255981445,char_lm/mem_embed,1024,100000,128,1.0,1.4120831727981566,
1180,117998820,6.660858869552612,char_lm/mem_embed,1024,100000,128,1.0,1.3825978994369508,
1185,118498815,6.869741678237915,char_lm/mem_embed,1024,100000,128,1.0,1.4805974006652831,
1190,118998810,6.696261405944824,char_lm/mem_embed,1024,100000,128,1.0,1.3644208669662476,
1195,119498805,6.920605421066284,char_lm/mem_embed,1024,100000,128,1.0,1.3940534114837646,
1200,119998800,3.461488723754883,char_lm/mem_embed,1024,100000,128,1.0,,1.4203535676002503
1200,119998800,10.30808401107788,char_lm/mem_embed,1024,100000,128,1.0,1.373823308944702,
1205,120498795,6.892397403717041,char_lm/mem_embed,1024,100000,128,1.0,1.4035884141921997,
1210,120998790,6.777448892593384,char_lm/mem_embed,1024,100000,128,1.0,1.4141087055206298,
1215,121498785,6.83480978012085,char_lm/mem_embed,1024,100000,128,1.0,1.4256489992141723,
1220,121998780,6.925506353378296,char_lm/mem_embed,1024,100000,128,1.0,1.3876410961151122,
1225,122498775,7.2475266456604,char_lm/mem_embed,1024,100000,128,1.0,1.387711763381958,
1230,122998770,6.814550399780273,char_lm/mem_embed,1024,100000,128,1.0,1.4080537796020507,
1235,123498765,6.951855659484863,char_lm/mem_embed,1024,100000,128,1.0,1.3889611482620239,
1240,123998760,6.800284147262573,char_lm/mem_embed,1024,100000,128,1.0,1.404681134223938,
1245,124498755,6.781035661697388,char_lm/mem_embed,1024,100000,128,1.0,1.36767578125,
1250,124998750,3.4575953483581543,char_lm/mem_embed,1024,100000,128,1.0,,1.4322489261627198
1250,124998750,10.365686178207397,char_lm/mem_embed,1024,100000,128,1.0,1.359725284576416,
1255,125498745,6.645984649658203,char_lm/mem_embed,1024,100000,128,1.0,1.4301583528518678,
1260,125998740,7.092206239700317,char_lm/mem_embed,1024,100000,128,1.0,1.415855383872986,
1265,126498735,6.792331695556641,char_lm/mem_embed,1024,100000,128,1.0,1.3635197162628174,
1270,126998730,6.926051616668701,char_lm/mem_embed,1024,100000,128,1.0,1.4179352045059204,
1275,127498725,6.875044822692871,char_lm/mem_embed,1024,100000,128,1.0,1.357098937034607,
1280,127998720,6.82240891456604,char_lm/mem_embed,1024,100000,128,1.0,1.4071191072463989,
1285,128498715,6.907131910324097,char_lm/mem_embed,1024,100000,128,1.0,1.3543206453323364,
1290,128998710,7.318775653839111,char_lm/mem_embed,1024,100000,128,1.0,1.3581081628799438,
1295,129498705,6.777282476425171,char_lm/mem_embed,1024,100000,128,1.0,1.4202074766159059,
1300,129998700,3.468412160873413,char_lm/mem_embed,1024,100000,128,1.0,,1.416879141330719
1300,129998700,10.246837139129639,char_lm/mem_embed,1024,100000,128,1.0,1.3765544176101685,
1305,130498695,7.326752662658691,char_lm/mem_embed,1024,100000,128,1.0,1.3616095781326294,
1310,130998690,8.916515588760376,char_lm/mem_embed,1024,100000,128,1.0,1.2328999996185304,
1315,131498685,7.473647594451904,char_lm/mem_embed,1024,100000,128,1.0,1.4360842943191527,
1320,131998680,6.944977283477783,char_lm/mem_embed,1024,100000,128,1.0,1.5183790922164917,
1325,132498675,6.721744060516357,char_lm/mem_embed,1024,100000,128,1.0,1.3872803449630737,
1330,132998670,6.708153009414673,char_lm/mem_embed,1024,100000,128,1.0,1.3801883220672608,
1335,133498665,6.786192178726196,char_lm/mem_embed,1024,100000,128,1.0,1.3801972627639771,
1340,133998660,6.678713083267212,char_lm/mem_embed,1024,100000,128,1.0,1.35250563621521,
