,impl,context_length,time_taken_ms,memory_used_mb
151,sdpa_causal,6528,1.622262,130.296875
152,sdpa_causal,6528,1.666157,130.296875
153,sdpa_causal,6528,1.645146,130.296875
154,sdpa_causal,6528,1.685356,130.296875
155,sdpa_causal,6528,1.640479,130.296875
156,sdpa_causal,6528,1.651876,130.296875
157,sdpa_causal,6528,1.656803,130.296875
158,sdpa_causal,6528,1.68875,130.296875
159,sdpa_causal,6528,1.653088,130.296875
160,sdpa_causal,6528,1.679998,130.296875
161,sdpa_causal,6528,1.632778,130.296875
162,sdpa_causal,6528,1.685226,130.296875
163,sdpa_causal,6528,1.92898,130.296875
164,sdpa_causal,6528,1.66107,130.296875
165,sdpa_causal,6528,1.654901,130.296875
166,sdpa_causal,6528,1.672878,130.296875
167,sdpa_causal,6528,1.646537,130.296875
168,sdpa_causal,6528,1.64798,130.296875
169,sdpa_causal,6528,1.647769,130.296875
170,sdpa_causal,6528,1.683343,130.296875
171,sdpa_causal,6528,1.647629,130.296875
172,sdpa_causal,6528,1.640769,130.296875
173,sdpa_causal,6528,1.650354,130.296875
174,sdpa_causal,6528,1.644795,130.296875
175,sdpa_causal,6528,1.646227,130.296875
176,sdpa_causal,6528,1.629933,130.296875
177,sdpa_causal,6528,1.676522,130.296875
178,sdpa_causal,6528,1.693999,130.296875
179,sdpa_causal,6528,1.649062,130.296875
180,sdpa_causal,6528,1.666768,130.296875
181,sdpa_causal,6528,1.655622,130.296875
182,sdpa_causal,6528,1.692827,130.296875
183,sdpa_causal,6528,1.66845,130.296875
184,sdpa_causal,6528,1.658005,130.296875
185,sdpa_causal,6528,1.651635,130.296875
186,sdpa_causal,6528,1.695621,130.296875
187,sdpa_causal,6528,1.646858,130.296875
188,sdpa_causal,6528,1.646799,130.296875
189,sdpa_causal,6528,1.734158,130.296875
190,sdpa_causal,6528,1.676793,130.296875
191,sdpa_causal,6528,1.682311,130.296875
192,sdpa_causal,6528,1.673799,130.296875
193,sdpa_causal,6528,1.650333,130.296875
194,sdpa_causal,6528,1.690374,130.296875
195,sdpa_causal,6528,1.658195,130.296875
196,sdpa_causal,6528,1.644074,130.296875
197,sdpa_causal,6528,1.655501,130.296875
198,sdpa_causal,6528,1.665717,130.296875
199,sdpa_causal,6528,1.653358,130.296875
200,sdpa_causal,12928,4.573637,257.578125
201,sdpa_causal,12928,4.485115,257.578125
202,sdpa_causal,12928,4.610402,257.578125
203,sdpa_causal,12928,4.483793,257.578125
204,sdpa_causal,12928,4.500367,257.578125
205,sdpa_causal,12928,4.496282,257.578125
206,sdpa_causal,12928,4.46874,257.578125
207,sdpa_causal,12928,4.548219,257.578125
208,sdpa_causal,12928,4.590372,257.578125
209,sdpa_causal,12928,4.589832,257.578125
210,sdpa_causal,12928,4.587337,257.578125
211,sdpa_causal,12928,4.552585,257.578125
212,sdpa_causal,12928,4.597503,257.578125
213,sdpa_causal,12928,4.584383,257.578125
214,sdpa_causal,12928,4.560137,257.578125
215,sdpa_causal,12928,4.517253,257.578125
216,sdpa_causal,12928,4.580858,257.578125
217,sdpa_causal,12928,4.607408,257.578125
218,sdpa_causal,12928,4.505105,257.578125
219,sdpa_causal,12928,4.549431,257.578125
220,sdpa_causal,12928,4.589381,257.578125
221,sdpa_causal,12928,4.538976,257.578125
222,sdpa_causal,12928,4.533256,257.578125
223,sdpa_causal,12928,4.550222,257.578125
224,sdpa_causal,12928,4.531314,257.578125
225,sdpa_causal,12928,4.554698,257.578125
226,sdpa_causal,12928,4.556492,257.578125
227,sdpa_causal,12928,4.489522,257.578125
228,sdpa_causal,12928,4.512576,257.578125
229,sdpa_causal,12928,4.472286,257.578125
230,sdpa_causal,12928,4.609831,257.578125
231,sdpa_causal,12928,4.604593,257.578125
232,sdpa_causal,12928,4.511083,257.578125
233,sdpa_causal,12928,4.503582,257.578125
234,sdpa_causal,12928,4.520809,257.578125
235,sdpa_causal,12928,4.529791,257.578125
236,sdpa_causal,12928,4.553446,257.578125
237,sdpa_causal,12928,4.553057,257.578125
238,sdpa_causal,12928,4.572255,257.578125
239,sdpa_causal,12928,4.51578,257.578125
240,sdpa_causal,12928,4.556531,257.578125
241,sdpa_causal,12928,4.561489,257.578125
242,sdpa_causal,12928,4.555601,257.578125
243,sdpa_causal,12928,4.583902,257.578125
244,sdpa_causal,12928,4.524103,257.578125
245,sdpa_causal,12928,4.586607,257.578125
246,sdpa_causal,12928,4.540437,257.578125
247,sdpa_causal,12928,4.569792,257.578125
248,sdpa_causal,12928,4.576051,257.578125
249,sdpa_causal,12928,4.558064,257.578125
250,sdpa_causal,12928,4.591894,257.578125
251,sdpa_causal,12928,4.534619,257.578125
252,sdpa_causal,12928,4.551013,257.578125
253,sdpa_causal,12928,4.608649,257.578125
254,sdpa_causal,12928,4.567748,257.578125
255,sdpa_causal,12928,4.482211,257.578125
256,sdpa_causal,12928,4.521939,257.578125
257,sdpa_causal,12928,4.556742,257.578125
258,sdpa_causal,12928,4.516482,257.578125
259,sdpa_causal,12928,4.505485,257.578125
260,sdpa_causal,12928,4.546146,257.578125
261,sdpa_causal,12928,4.556141,257.578125
262,sdpa_causal,12928,4.533787,257.578125
