,impl,context_length,time_taken_ms,memory_used_mb
330,sdpa_causal,19328,9.27549,382.109375
331,sdpa_causal,19328,9.316451,382.109375
332,sdpa_causal,19328,9.265284,382.359375
333,sdpa_causal,19328,9.278665,382.109375
334,sdpa_causal,19328,9.245796,382.109375
335,sdpa_causal,19328,9.291984,382.359375
336,sdpa_causal,19328,9.34236,382.109375
337,sdpa_causal,19328,9.372164,382.109375
338,sdpa_causal,19328,9.339074,382.359375
339,sdpa_causal,19328,9.432925,382.109375
340,sdpa_causal,19328,9.38204,382.109375
341,sdpa_causal,19328,9.260317,382.359375
342,sdpa_causal,19328,9.2555,382.109375
343,sdpa_causal,19328,9.282821,382.109375
344,sdpa_causal,19328,9.426255,382.359375
345,sdpa_causal,19328,9.425975,382.109375
346,sdpa_causal,19328,9.708318,382.109375
347,sdpa_causal,19328,9.801667,382.359375
348,sdpa_causal,19328,9.777411,382.109375
349,sdpa_causal,19328,9.776039,382.109375
350,sdpa_causal,19328,9.678803,382.359375
351,sdpa_causal,19328,9.637792,382.109375
352,sdpa_causal,19328,9.553105,382.109375
353,sdpa_causal,19328,9.553886,382.359375
354,sdpa_causal,19328,9.393888,382.109375
355,sdpa_causal,19328,9.370262,382.109375
356,sdpa_causal,19328,9.307368,382.359375
357,sdpa_causal,19328,9.350653,382.109375
358,sdpa_causal,19328,9.427147,382.109375
359,sdpa_causal,19328,9.447648,382.359375
360,sdpa_causal,19328,9.507768,382.109375
361,sdpa_causal,19328,9.767787,382.109375
362,sdpa_causal,19328,9.807005,382.359375
363,sdpa_causal,19328,9.693395,382.109375
364,sdpa_causal,19328,9.892423,382.109375
365,sdpa_causal,19328,9.831042,382.359375
366,sdpa_causal,19328,9.864372,382.109375
367,sdpa_causal,19328,9.94348,382.109375
368,sdpa_causal,19328,9.827777,382.359375
369,sdpa_causal,19328,9.882939,382.109375
370,sdpa_causal,19328,9.827596,382.109375
371,sdpa_causal,19328,9.914637,382.359375
372,sdpa_causal,19328,10.074106,382.109375
373,sdpa_causal,19328,10.29804,382.109375
374,sdpa_causal,19328,10.476217,382.359375
375,sdpa_causal,19328,10.427113,382.109375
376,sdpa_causal,19328,10.28416,382.109375
377,sdpa_causal,19328,10.194675,382.359375
378,sdpa_causal,19328,10.41805,382.109375
379,sdpa_causal,19328,10.31145,382.109375
380,sdpa_causal,19328,9.834146,382.359375
381,sdpa_causal,19328,10.152772,382.109375
382,sdpa_causal,19328,10.3178,382.109375
383,sdpa_causal,19328,10.314875,382.359375
384,sdpa_causal,19328,10.346403,382.109375
385,sdpa_causal,19328,10.298481,382.109375
386,sdpa_causal,19328,10.240604,382.359375
387,sdpa_causal,19328,10.031722,382.109375
388,sdpa_causal,19328,9.95631,382.109375
389,sdpa_causal,19328,10.06393,382.359375
390,sdpa_causal,19328,10.029448,382.109375
391,sdpa_causal,19328,10.315997,382.109375
392,sdpa_causal,19328,10.277099,382.359375
393,sdpa_causal,19328,10.04427,382.109375
394,sdpa_causal,19328,9.807486,382.109375
395,sdpa_causal,19328,9.492455,382.359375
396,sdpa_causal,19328,9.332075,382.109375
397,sdpa_causal,19328,9.356891,382.109375
398,sdpa_causal,19328,9.260328,382.359375
399,sdpa_causal,19328,9.384864,382.109375
400,sdpa_causal,25728,19.668322,507.640625
401,sdpa_causal,25728,17.537995,507.640625
402,sdpa_causal,25728,17.475881,507.640625
403,sdpa_causal,25728,17.563422,507.640625
404,sdpa_causal,25728,17.550623,507.640625
405,sdpa_causal,25728,17.453057,507.640625
406,sdpa_causal,25728,17.919125,507.640625
407,sdpa_causal,25728,17.766476,507.640625
408,sdpa_causal,25728,17.666988,507.640625
409,sdpa_causal,25728,17.09392,507.640625
410,sdpa_causal,25728,16.757616,507.640625
411,sdpa_causal,25728,16.400271,507.640625
412,sdpa_causal,25728,16.488684,507.640625
413,sdpa_causal,25728,16.498057,507.640625
414,sdpa_causal,25728,16.428174,507.640625
