step,seen_tokens,time_delta_s,run_name,local_window,global_window,mem_freq,lr_mult,train_loss,val_loss
285,28499715,7.067025661468506,char_lm/baseline_rope1m,1024,100000,100000,0.286,1.7478602647781372,
290,28999710,7.030203819274902,char_lm/baseline_rope1m,1024,100000,100000,0.291,1.749982476234436,
295,29499705,7.047348260879517,char_lm/baseline_rope1m,1024,100000,100000,0.296,1.7884951829910278,
300,29999700,3.239335298538208,char_lm/baseline_rope1m,1024,100000,100000,0.301,,1.7853460669517518
300,29999700,11.144046306610107,char_lm/baseline_rope1m,1024,100000,100000,0.301,1.7843196392059326,
305,30499695,7.133373260498047,char_lm/baseline_rope1m,1024,100000,100000,0.306,1.8341980457305909,
310,30999690,7.057604074478149,char_lm/baseline_rope1m,1024,100000,100000,0.311,1.7364548444747925,
315,31499685,7.063067436218262,char_lm/baseline_rope1m,1024,100000,100000,0.316,1.7195976972579956,
320,31999680,7.035207986831665,char_lm/baseline_rope1m,1024,100000,100000,0.321,1.7553998231887817,
325,32499675,6.996835231781006,char_lm/baseline_rope1m,1024,100000,100000,0.326,1.6757571697235107,
330,32999670,7.822285175323486,char_lm/baseline_rope1m,1024,100000,100000,0.331,1.6937304973602294,
335,33499665,7.023532867431641,char_lm/baseline_rope1m,1024,100000,100000,0.336,1.6749530553817749,
340,33999660,7.033991575241089,char_lm/baseline_rope1m,1024,100000,100000,0.341,1.6315006017684937,
345,34499655,7.087581157684326,char_lm/baseline_rope1m,1024,100000,100000,0.346,1.6824735641479491,
350,34999650,3.2342827320098877,char_lm/baseline_rope1m,1024,100000,100000,0.351,,1.6909170746803284
350,34999650,10.414827346801758,char_lm/baseline_rope1m,1024,100000,100000,0.351,1.6877658128738404,
355,35499645,7.049103260040283,char_lm/baseline_rope1m,1024,100000,100000,0.356,1.6387945413589478,
360,35999640,7.790085077285767,char_lm/baseline_rope1m,1024,100000,100000,0.361,1.645387864112854,
365,36499635,7.069754600524902,char_lm/baseline_rope1m,1024,100000,100000,0.366,1.727961802482605,
370,36999630,6.9983744621276855,char_lm/baseline_rope1m,1024,100000,100000,0.371,1.669315242767334,
375,37499625,6.9832141399383545,char_lm/baseline_rope1m,1024,100000,100000,0.376,1.6329872846603393,
380,37999620,7.051760196685791,char_lm/baseline_rope1m,1024,100000,100000,0.381,1.6367278099060059,
385,38499615,6.9956135749816895,char_lm/baseline_rope1m,1024,100000,100000,0.386,1.6239969253540039,
390,38999610,7.090801954269409,char_lm/baseline_rope1m,1024,100000,100000,0.391,1.6924696207046508,
395,39499605,7.063772916793823,char_lm/baseline_rope1m,1024,100000,100000,0.396,1.6365998029708861,
400,39999600,3.236004114151001,char_lm/baseline_rope1m,1024,100000,100000,0.401,,1.6578128218650818
400,39999600,10.420754194259644,char_lm/baseline_rope1m,1024,100000,100000,0.401,1.6183615922927856,
405,40499595,7.036352157592773,char_lm/baseline_rope1m,1024,100000,100000,0.406,1.5851628303527832,
410,40999590,7.053627014160156,char_lm/baseline_rope1m,1024,100000,100000,0.411,1.6042521953582765,
415,41499585,7.057982683181763,char_lm/baseline_rope1m,1024,100000,100000,0.416,1.6234493255615234,
420,41999580,7.119692087173462,char_lm/baseline_rope1m,1024,100000,100000,0.421,1.5840723037719726,
425,42499575,7.059340238571167,char_lm/baseline_rope1m,1024,100000,100000,0.426,1.5902155876159667,
430,42999570,7.012069940567017,char_lm/baseline_rope1m,1024,100000,100000,0.431,1.6045005321502686,
435,43499565,7.058423757553101,char_lm/baseline_rope1m,1024,100000,100000,0.436,1.601027750968933,
440,43999560,7.046532154083252,char_lm/baseline_rope1m,1024,100000,100000,0.441,1.543150782585144,
445,44499555,7.082729816436768,char_lm/baseline_rope1m,1024,100000,100000,0.446,1.6023175477981568,
450,44999550,3.2323243618011475,char_lm/baseline_rope1m,1024,100000,100000,0.451,,1.6185770511627198
450,44999550,10.412451982498169,char_lm/baseline_rope1m,1024,100000,100000,0.451,1.681905746459961,
455,45499545,7.138128280639648,char_lm/baseline_rope1m,1024,100000,100000,0.456,1.6084346294403076,
460,45999540,7.1605470180511475,char_lm/baseline_rope1m,1024,100000,100000,0.461,1.5846241950988769,
465,46499535,7.019638538360596,char_lm/baseline_rope1m,1024,100000,100000,0.466,1.5998769044876098,
470,46999530,7.031519412994385,char_lm/baseline_rope1m,1024,100000,100000,0.471,1.6054368257522582,
475,47499525,7.044736385345459,char_lm/baseline_rope1m,1024,100000,100000,0.476,1.5570222854614257,
480,47999520,7.018152236938477,char_lm/baseline_rope1m,1024,100000,100000,0.481,1.560334038734436,
485,48499515,7.02906060218811,char_lm/baseline_rope1m,1024,100000,100000,0.486,1.5729395151138306,
490,48999510,7.062068223953247,char_lm/baseline_rope1m,1024,100000,100000,0.491,1.553185796737671,
495,49499505,7.058560371398926,char_lm/baseline_rope1m,1024,100000,100000,0.496,1.5359476804733276,
500,49999500,3.2314772605895996,char_lm/baseline_rope1m,1024,100000,100000,0.501,,1.5928322672843933
500,49999500,10.352059125900269,char_lm/baseline_rope1m,1024,100000,100000,0.501,1.5763647556304932,
505,50499495,7.109511137008667,char_lm/baseline_rope1m,1024,100000,100000,0.506,1.5455803394317627,
510,50999490,7.076211452484131,char_lm/baseline_rope1m,1024,100000,100000,0.511,1.5499835014343262,
515,51499485,7.126839637756348,char_lm/baseline_rope1m,1024,100000,100000,0.516,1.4979272603988647,
520,51999480,7.11715292930603,char_lm/baseline_rope1m,1024,100000,100000,0.521,1.5557184219360352,
525,52499475,7.0808141231536865,char_lm/baseline_rope1m,1024,100000,100000,0.526,1.5589577436447144,
530,52999470,7.110730409622192,char_lm/baseline_rope1m,1024,100000,100000,0.531,1.546379566192627,
535,53499465,8.317395210266113,char_lm/baseline_rope1m,1024,100000,100000,0.536,1.620173454284668,
540,53999460,7.141441345214844,char_lm/baseline_rope1m,1024,100000,100000,0.541,1.657284951210022,
545,54499455,7.071697950363159,char_lm/baseline_rope1m,1024,100000,100000,0.546,1.5387290954589843,
550,54999450,3.224733591079712,char_lm/baseline_rope1m,1024,100000,100000,0.551,,1.7071037530899047
550,54999450,10.39728307723999,char_lm/baseline_rope1m,1024,100000,100000,0.551,1.5856931447982787,
555,55499445,6.98117470741272,char_lm/baseline_rope1m,1024,100000,100000,0.556,2.166536498069763,
560,55999440,7.004426002502441,char_lm/baseline_rope1m,1024,100000,100000,0.561,2.0628824710845945,
565,56499435,7.070027112960815,char_lm/baseline_rope1m,1024,100000,100000,0.566,1.8874524354934692,
570,56999430,7.194389343261719,char_lm/baseline_rope1m,1024,100000,100000,0.571,1.743482804298401,
575,57499425,7.0840373039245605,char_lm/baseline_rope1m,1024,100000,100000,0.576,1.7761725902557373,
580,57999420,7.0859339237213135,char_lm/baseline_rope1m,1024,100000,100000,0.581,1.666385555267334,
585,58499415,7.033750534057617,char_lm/baseline_rope1m,1024,100000,100000,0.586,1.705339789390564,
590,58999410,7.042701244354248,char_lm/baseline_rope1m,1024,100000,100000,0.591,1.6108869552612304,
595,59499405,7.061198472976685,char_lm/baseline_rope1m,1024,100000,100000,0.596,1.5645656347274781,
600,59999400,3.2492294311523438,char_lm/baseline_rope1m,1024,100000,100000,0.601,,1.6407714009284973
600,59999400,10.590592861175537,char_lm/baseline_rope1m,1024,100000,100000,0.601,1.5570032596588135,
605,60499395,7.295980453491211,char_lm/baseline_rope1m,1024,100000,100000,0.606,1.4589359760284424,
610,60999390,7.068529844284058,char_lm/baseline_rope1m,1024,100000,100000,0.611,1.5780396461486816,
615,61499385,7.106549024581909,char_lm/baseline_rope1m,1024,100000,100000,0.616,1.5890762567520142,
620,61999380,7.109010457992554,char_lm/baseline_rope1m,1024,100000,100000,0.621,1.5998026847839355,
625,62499375,7.169769048690796,char_lm/baseline_rope1m,1024,100000,100000,0.626,1.65287024974823,
630,62999370,7.0346574783325195,char_lm/baseline_rope1m,1024,100000,100000,0.631,1.5432549715042114,
635,63499365,7.12822151184082,char_lm/baseline_rope1m,1024,100000,100000,0.636,1.5312063932418822,
640,63999360,7.104669094085693,char_lm/baseline_rope1m,1024,100000,100000,0.641,1.521298599243164,
645,64499355,7.054443836212158,char_lm/baseline_rope1m,1024,100000,100000,0.646,1.5850147008895874,
650,64999350,3.229891061782837,char_lm/baseline_rope1m,1024,100000,100000,0.651,,1.5616936326026916
650,64999350,10.39690375328064,char_lm/baseline_rope1m,1024,100000,100000,0.651,1.5515537500381469,
655,65499345,7.12579607963562,char_lm/baseline_rope1m,1024,100000,100000,0.656,1.451471734046936,
660,65999340,7.146112442016602,char_lm/baseline_rope1m,1024,100000,100000,0.661,1.5992136240005492,
665,66499335,7.108249664306641,char_lm/baseline_rope1m,1024,100000,100000,0.666,1.6521673917770385,
670,66999330,7.0681068897247314,char_lm/baseline_rope1m,1024,100000,100000,0.671,1.5875221967697144,
675,67499325,7.136122941970825,char_lm/baseline_rope1m,1024,100000,100000,0.676,1.5947064399719237,
680,67999320,7.036991596221924,char_lm/baseline_rope1m,1024,100000,100000,0.681,1.5502944707870483,
685,68499315,7.016574144363403,char_lm/baseline_rope1m,1024,100000,100000,0.686,1.546611475944519,
690,68999310,7.1506431102752686,char_lm/baseline_rope1m,1024,100000,100000,0.691,1.50386962890625,
695,69499305,7.111134767532349,char_lm/baseline_rope1m,1024,100000,100000,0.696,1.5550045490264892,
700,69999300,3.228116273880005,char_lm/baseline_rope1m,1024,100000,100000,0.701,,1.5720696210861207
700,69999300,10.422241926193237,char_lm/baseline_rope1m,1024,100000,100000,0.701,1.578785252571106,
705,70499295,7.063359498977661,char_lm/baseline_rope1m,1024,100000,100000,0.706,1.5679774045944215,
710,70999290,7.158055782318115,char_lm/baseline_rope1m,1024,100000,100000,0.711,1.4687654495239257,
715,71499285,7.13930082321167,char_lm/baseline_rope1m,1024,100000,100000,0.716,1.4809409141540528,
720,71999280,7.1229493618011475,char_lm/baseline_rope1m,1024,100000,100000,0.721,1.5467859506607056,
725,72499275,7.174838066101074,char_lm/baseline_rope1m,1024,100000,100000,0.726,1.5423265457153321,
730,72999270,7.107084512710571,char_lm/baseline_rope1m,1024,100000,100000,0.731,1.495341420173645,
735,73499265,7.055188179016113,char_lm/baseline_rope1m,1024,100000,100000,0.736,1.5020752429962159,
740,73999260,6.963915824890137,char_lm/baseline_rope1m,1024,100000,100000,0.741,1.440854811668396,
745,74499255,7.058658599853516,char_lm/baseline_rope1m,1024,100000,100000,0.746,1.475480818748474,
750,74999250,3.235055923461914,char_lm/baseline_rope1m,1024,100000,100000,0.751,,1.5107082009315491
750,74999250,10.41042947769165,char_lm/baseline_rope1m,1024,100000,100000,0.751,1.4925197601318358,
755,75499245,7.108299732208252,char_lm/baseline_rope1m,1024,100000,100000,0.756,1.4094557523727418,
760,75999240,7.053996562957764,char_lm/baseline_rope1m,1024,100000,100000,0.761,1.5219497680664062,
765,76499235,7.047667741775513,char_lm/baseline_rope1m,1024,100000,100000,0.766,1.476606273651123,
770,76999230,7.106716156005859,char_lm/baseline_rope1m,1024,100000,100000,0.771,1.4496736764907836,
775,77499225,7.017795085906982,char_lm/baseline_rope1m,1024,100000,100000,0.776,1.440473198890686,
780,77999220,7.034608364105225,char_lm/baseline_rope1m,1024,100000,100000,0.781,1.442020297050476,
785,78499215,7.019907474517822,char_lm/baseline_rope1m,1024,100000,100000,0.786,1.4578290224075316,
790,78999210,7.067324638366699,char_lm/baseline_rope1m,1024,100000,100000,0.791,1.4739209175109864,
795,79499205,7.060903787612915,char_lm/baseline_rope1m,1024,100000,100000,0.796,1.44692006111145,
800,79999200,3.231096029281616,char_lm/baseline_rope1m,1024,100000,100000,0.801,,1.4976017951965332
800,79999200,10.453745126724243,char_lm/baseline_rope1m,1024,100000,100000,0.801,1.4912306547164917,
805,80499195,7.158759593963623,char_lm/baseline_rope1m,1024,100000,100000,0.806,1.555107045173645,
810,80999190,7.132734298706055,char_lm/baseline_rope1m,1024,100000,100000,0.811,1.5949674606323243,
815,81499185,7.047332525253296,char_lm/baseline_rope1m,1024,100000,100000,0.816,1.4999047994613648,
820,81999180,7.1521735191345215,char_lm/baseline_rope1m,1024,100000,100000,0.821,1.5245114326477052,
825,82499175,7.074472665786743,char_lm/baseline_rope1m,1024,100000,100000,0.826,1.5090288162231444,
830,82999170,7.071500062942505,char_lm/baseline_rope1m,1024,100000,100000,0.831,1.5896244764328002,
835,83499165,7.036372661590576,char_lm/baseline_rope1m,1024,100000,100000,0.836,1.4607639551162719,
840,83999160,7.154054641723633,char_lm/baseline_rope1m,1024,100000,100000,0.841,1.5065027713775634,
845,84499155,7.040726184844971,char_lm/baseline_rope1m,1024,100000,100000,0.846,1.5164110660552979,
850,84999150,3.23593807220459,char_lm/baseline_rope1m,1024,100000,100000,0.851,,1.506260085105896
850,84999150,10.453352689743042,char_lm/baseline_rope1m,1024,100000,100000,0.851,1.4668543815612793,
855,85499145,7.094957113265991,char_lm/baseline_rope1m,1024,100000,100000,0.856,1.4892398595809937,
860,85999140,7.1018993854522705,char_lm/baseline_rope1m,1024,100000,100000,0.861,1.4627734422683716,
865,86499135,7.031095743179321,char_lm/baseline_rope1m,1024,100000,100000,0.866,1.482921266555786,
870,86999130,7.038547515869141,char_lm/baseline_rope1m,1024,100000,100000,0.871,1.470938014984131,
875,87499125,7.018171548843384,char_lm/baseline_rope1m,1024,100000,100000,0.876,1.4184178829193115,
880,87999120,7.0372021198272705,char_lm/baseline_rope1m,1024,100000,100000,0.881,1.460943841934204,
885,88499115,7.060990333557129,char_lm/baseline_rope1m,1024,100000,100000,0.886,1.4562419414520265,
890,88999110,7.0785603523254395,char_lm/baseline_rope1m,1024,100000,100000,0.891,1.456468892097473,
895,89499105,7.086345434188843,char_lm/baseline_rope1m,1024,100000,100000,0.896,1.4957761764526367,
900,89999100,3.228729009628296,char_lm/baseline_rope1m,1024,100000,100000,0.901,,1.4915507197380067
900,89999100,10.372611045837402,char_lm/baseline_rope1m,1024,100000,100000,0.901,1.4537212133407593,
905,90499095,7.078688383102417,char_lm/baseline_rope1m,1024,100000,100000,0.906,1.4433799028396606,
910,90999090,7.078630208969116,char_lm/baseline_rope1m,1024,100000,100000,0.911,1.4710821866989137,
915,91499085,7.105339050292969,char_lm/baseline_rope1m,1024,100000,100000,0.916,1.506669044494629,
920,91999080,7.0374157428741455,char_lm/baseline_rope1m,1024,100000,100000,0.921,1.439007568359375,
925,92499075,7.054164886474609,char_lm/baseline_rope1m,1024,100000,100000,0.926,1.4570879459381103,
930,92999070,7.0717620849609375,char_lm/baseline_rope1m,1024,100000,100000,0.931,1.4282026052474976,
935,93499065,7.135086536407471,char_lm/baseline_rope1m,1024,100000,100000,0.936,1.4226768255233764,
940,93999060,7.105698585510254,char_lm/baseline_rope1m,1024,100000,100000,0.941,1.47130606174469,
945,94499055,6.988317966461182,char_lm/baseline_rope1m,1024,100000,100000,0.946,1.440086841583252,
950,94999050,3.248044490814209,char_lm/baseline_rope1m,1024,100000,100000,0.951,,1.4721830487251282
950,94999050,10.300212144851685,char_lm/baseline_rope1m,1024,100000,100000,0.951,1.4319228887557984,
955,95499045,7.112212419509888,char_lm/baseline_rope1m,1024,100000,100000,0.956,1.4378710508346557,
960,95999040,7.068886756896973,char_lm/baseline_rope1m,1024,100000,100000,0.961,1.4427748203277588,
965,96499035,7.01213264465332,char_lm/baseline_rope1m,1024,100000,100000,0.966,1.4398734092712402,
970,96999030,7.066610336303711,char_lm/baseline_rope1m,1024,100000,100000,0.971,1.4012508153915406,
975,97499025,7.090428829193115,char_lm/baseline_rope1m,1024,100000,100000,0.976,1.412428903579712,
980,97999020,7.064509630203247,char_lm/baseline_rope1m,1024,100000,100000,0.981,1.4289333820343018,
985,98499015,7.098169565200806,char_lm/baseline_rope1m,1024,100000,100000,0.986,1.424851131439209,
990,98999010,7.0832579135894775,char_lm/baseline_rope1m,1024,100000,100000,0.991,1.4255835294723511,
995,99499005,7.0727763175964355,char_lm/baseline_rope1m,1024,100000,100000,0.996,1.4694092988967895,
1000,99999000,3.2281599044799805,char_lm/baseline_rope1m,1024,100000,100000,1.0,,1.469442892074585
1000,99999000,11.031385898590088,char_lm/baseline_rope1m,1024,100000,100000,1.0,1.4664064168930053,
1005,100498995,7.072721719741821,char_lm/baseline_rope1m,1024,100000,100000,1.0,1.4062690019607544,
1010,100998990,7.085162401199341,char_lm/baseline_rope1m,1024,100000,100000,1.0,1.4234400272369385,
1015,101498985,7.047683954238892,char_lm/baseline_rope1m,1024,100000,100000,1.0,1.4347134828567505,
1020,101998980,7.076614141464233,char_lm/baseline_rope1m,1024,100000,100000,1.0,1.4448976039886474,
1025,102498975,6.983911991119385,char_lm/baseline_rope1m,1024,100000,100000,1.0,1.4309876918792725,
1030,102998970,7.051983118057251,char_lm/baseline_rope1m,1024,100000,100000,1.0,1.421707534790039,
1035,103498965,7.079075574874878,char_lm/baseline_rope1m,1024,100000,100000,1.0,1.4686302423477173,
1040,103998960,6.990556955337524,char_lm/baseline_rope1m,1024,100000,100000,1.0,1.392101263999939,
1045,104498955,6.999257802963257,char_lm/baseline_rope1m,1024,100000,100000,1.0,1.4099282264709472,
1050,104998950,3.226288080215454,char_lm/baseline_rope1m,1024,100000,100000,1.0,,1.464717435836792
1050,104998950,10.433639764785767,char_lm/baseline_rope1m,1024,100000,100000,1.0,1.4372746467590332,
1055,105498945,7.024858713150024,char_lm/baseline_rope1m,1024,100000,100000,1.0,1.4615493297576905,
1060,105998940,7.066954612731934,char_lm/baseline_rope1m,1024,100000,100000,1.0,1.4629606485366822,
1065,106498935,7.049640893936157,char_lm/baseline_rope1m,1024,100000,100000,1.0,1.4124281406402588,
1070,106998930,7.045835018157959,char_lm/baseline_rope1m,1024,100000,100000,1.0,1.4161725997924806,
1075,107498925,7.119485855102539,char_lm/baseline_rope1m,1024,100000,100000,1.0,1.422655749320984,
1080,107998920,7.085749864578247,char_lm/baseline_rope1m,1024,100000,100000,1.0,1.4715447187423707,
1085,108498915,7.047514200210571,char_lm/baseline_rope1m,1024,100000,100000,1.0,1.4138787269592286,
1090,108998910,7.071723937988281,char_lm/baseline_rope1m,1024,100000,100000,1.0,1.49663565158844,
1095,109498905,7.079079866409302,char_lm/baseline_rope1m,1024,100000,100000,1.0,1.4977601051330567,
1100,109998900,3.2314250469207764,char_lm/baseline_rope1m,1024,100000,100000,1.0,,1.4560038685798644
1100,109998900,10.360852241516113,char_lm/baseline_rope1m,1024,100000,100000,1.0,1.4919567584991456,
1105,110498895,7.0716540813446045,char_lm/baseline_rope1m,1024,100000,100000,1.0,1.4557173252105713,
1110,110998890,7.079668998718262,char_lm/baseline_rope1m,1024,100000,100000,1.0,1.417814302444458,
1115,111498885,7.054294586181641,char_lm/baseline_rope1m,1024,100000,100000,1.0,1.4726465940475464,
1120,111998880,7.058825492858887,char_lm/baseline_rope1m,1024,100000,100000,1.0,1.4063230514526368,
1125,112498875,7.1954920291900635,char_lm/baseline_rope1m,1024,100000,100000,1.0,1.384089183807373,
1130,112998870,7.026219844818115,char_lm/baseline_rope1m,1024,100000,100000,1.0,1.4347110033035277,
1135,113498865,7.022238254547119,char_lm/baseline_rope1m,1024,100000,100000,1.0,1.4806536912918091,
1140,113998860,7.122542858123779,char_lm/baseline_rope1m,1024,100000,100000,1.0,1.3763749837875365,
1145,114498855,7.077730178833008,char_lm/baseline_rope1m,1024,100000,100000,1.0,1.5027350902557373,
1150,114998850,3.2291088104248047,char_lm/baseline_rope1m,1024,100000,100000,1.0,,1.4506288766860962
1150,114998850,10.366477727890015,char_lm/baseline_rope1m,1024,100000,100000,1.0,1.4194518089294434,
1155,115498845,7.033525705337524,char_lm/baseline_rope1m,1024,100000,100000,1.0,1.4166633844375611,
1160,115998840,7.08036470413208,char_lm/baseline_rope1m,1024,100000,100000,1.0,1.3895255327224731,
1165,116498835,7.053155422210693,char_lm/baseline_rope1m,1024,100000,100000,1.0,1.4102383375167846,
1170,116998830,7.0489678382873535,char_lm/baseline_rope1m,1024,100000,100000,1.0,1.5002909421920776,
1175,117498825,7.066689968109131,char_lm/baseline_rope1m,1024,100000,100000,1.0,1.4191235542297362,
1180,117998820,7.034483432769775,char_lm/baseline_rope1m,1024,100000,100000,1.0,1.3846254110336305,
1185,118498815,7.054980754852295,char_lm/baseline_rope1m,1024,100000,100000,1.0,1.4859372854232789,
1190,118998810,7.035507678985596,char_lm/baseline_rope1m,1024,100000,100000,1.0,1.3745317935943604,
1195,119498805,7.0974647998809814,char_lm/baseline_rope1m,1024,100000,100000,1.0,1.402445101737976,
1200,119998800,3.2258331775665283,char_lm/baseline_rope1m,1024,100000,100000,1.0,,1.4337628126144408
1200,119998800,10.386303663253784,char_lm/baseline_rope1m,1024,100000,100000,1.0,1.3823336362838745,
1205,120498795,7.0915210247039795,char_lm/baseline_rope1m,1024,100000,100000,1.0,1.4127542972564697,
1210,120998790,7.032877206802368,char_lm/baseline_rope1m,1024,100000,100000,1.0,1.4251511335372924,
1215,121498785,7.071134328842163,char_lm/baseline_rope1m,1024,100000,100000,1.0,1.4388952732086182,
1220,121998780,7.087479114532471,char_lm/baseline_rope1m,1024,100000,100000,1.0,1.395929217338562,
1225,122498775,7.20200777053833,char_lm/baseline_rope1m,1024,100000,100000,1.0,1.3953906774520874,
1230,122998770,7.073594093322754,char_lm/baseline_rope1m,1024,100000,100000,1.0,1.415838623046875,
1235,123498765,7.128432512283325,char_lm/baseline_rope1m,1024,100000,100000,1.0,1.3968299150466919,
1240,123998760,7.072601795196533,char_lm/baseline_rope1m,1024,100000,100000,1.0,1.4155523300170898,
