step,seen_tokens,time_delta_s,run_name,local_window,global_window,mem_freq,lr_mult,train_loss,val_loss,train_perplexity,val_perplexity,grad_norm
54,2699946,1.0063695907592773,smollm-135M-50k/mem128,8192,50000,128,0.0275,2.8737661838531494,,17.703567504882812,,0.53515625
55,2749945,0.9566459655761719,smollm-135M-50k/mem128,8192,50000,128,0.028,2.77923846244812,,16.10675048828125,,0.478515625
56,2799944,0.8913021087646484,smollm-135M-50k/mem128,8192,50000,128,0.0285,2.733750581741333,,15.390501976013184,,0.451171875
57,2849943,0.8903038501739502,smollm-135M-50k/mem128,8192,50000,128,0.029,2.831577777862549,,16.972217559814453,,0.54296875
58,2899942,0.8290233612060547,smollm-135M-50k/mem128,8192,50000,128,0.0295,2.856029987335205,,17.39234161376953,,0.5234375
59,2949941,0.8246262073516846,smollm-135M-50k/mem128,8192,50000,128,0.03,2.8862664699554443,,17.92625617980957,,0.5390625
60,2999940,0.8434157371520996,smollm-135M-50k/mem128,8192,50000,128,0.0305,2.834840774536133,,17.02768898010254,,0.54296875
61,3049939,0.9175100326538086,smollm-135M-50k/mem128,8192,50000,128,0.031,2.8231537342071533,,16.829843521118164,,0.515625
62,3099938,0.9250984191894531,smollm-135M-50k/mem128,8192,50000,128,0.0315,2.798187732696533,,16.414871215820312,,0.498046875
63,3149937,0.8667540550231934,smollm-135M-50k/mem128,8192,50000,128,0.032,2.7185487747192383,,15.158308029174805,,0.50390625
64,3199936,0.8892917633056641,smollm-135M-50k/mem128,8192,50000,128,0.0325,2.773219108581543,,16.010089874267578,,0.494140625
65,3249935,0.86836838722229,smollm-135M-50k/mem128,8192,50000,128,0.033,2.867795467376709,,17.59817886352539,,0.5625
66,3299934,0.8324525356292725,smollm-135M-50k/mem128,8192,50000,128,0.0335,2.853456735610962,,17.347644805908203,,0.546875
67,3349933,0.8282837867736816,smollm-135M-50k/mem128,8192,50000,128,0.034,3.004612684249878,,20.17840003967285,,0.58984375
68,3399932,0.8253006935119629,smollm-135M-50k/mem128,8192,50000,128,0.0345,3.0617916584014893,,21.365802764892578,,0.61328125
69,3449931,0.867229700088501,smollm-135M-50k/mem128,8192,50000,128,0.035,2.996962785720825,,20.024625778198242,,0.53515625
70,3499930,0.8447062969207764,smollm-135M-50k/mem128,8192,50000,128,0.0355,2.930101156234741,,18.729524612426758,,0.5234375
71,3549929,0.8660483360290527,smollm-135M-50k/mem128,8192,50000,128,0.036,2.924665689468384,,18.62799835205078,,0.515625
72,3599928,0.8540747165679932,smollm-135M-50k/mem128,8192,50000,128,0.0365,2.912574529647827,,18.40411949157715,,0.546875
73,3649927,0.8336865901947021,smollm-135M-50k/mem128,8192,50000,128,0.037,2.8054451942443848,,16.534435272216797,,0.54296875
74,3699926,0.8451287746429443,smollm-135M-50k/mem128,8192,50000,128,0.0375,2.826272487640381,,16.882413864135742,,0.5390625
75,3749925,0.837348222732544,smollm-135M-50k/mem128,8192,50000,128,0.038,2.866516351699829,,17.57568359375,,0.5390625
76,3799924,0.8726968765258789,smollm-135M-50k/mem128,8192,50000,128,0.0385,2.9162137508392334,,18.47121810913086,,0.5
77,3849923,0.8673601150512695,smollm-135M-50k/mem128,8192,50000,128,0.039,2.9082655906677246,,18.324987411499023,,0.4765625
78,3899922,0.8668107986450195,smollm-135M-50k/mem128,8192,50000,128,0.0395,2.847438097000122,,17.243549346923828,,0.546875
79,3949921,0.9427921772003174,smollm-135M-50k/mem128,8192,50000,128,0.04,2.8945140838623047,,18.074716567993164,,0.625
80,3999920,0.8509769439697266,smollm-135M-50k/mem128,8192,50000,128,0.0405,2.9858202934265137,,19.8027400970459,,0.5546875
81,4049919,0.8878653049468994,smollm-135M-50k/mem128,8192,50000,128,0.041,2.991276979446411,,19.91109275817871,,0.498046875
82,4099918,0.9457261562347412,smollm-135M-50k/mem128,8192,50000,128,0.0415,2.9315242767333984,,18.75619888305664,,0.46484375
83,4149917,0.8674516677856445,smollm-135M-50k/mem128,8192,50000,128,0.042,2.7828409671783447,,16.164878845214844,,0.486328125
84,4199916,0.9081387519836426,smollm-135M-50k/mem128,8192,50000,128,0.0425,2.7716305255889893,,15.984676361083984,,0.53125
85,4249915,0.881894588470459,smollm-135M-50k/mem128,8192,50000,128,0.043,2.793168306350708,,16.332685470581055,,0.5625
86,4299914,0.8487799167633057,smollm-135M-50k/mem128,8192,50000,128,0.0435,2.8561086654663086,,17.39371109008789,,0.5625
87,4349913,0.8561956882476807,smollm-135M-50k/mem128,8192,50000,128,0.044,2.899087429046631,,18.157567977905273,,0.5390625
88,4399912,0.8550145626068115,smollm-135M-50k/mem128,8192,50000,128,0.0445,2.819321632385254,,16.765474319458008,,0.5625
89,4449911,0.8563463687896729,smollm-135M-50k/mem128,8192,50000,128,0.045,2.8428080081939697,,17.163894653320312,,0.6328125
90,4499910,0.9024918079376221,smollm-135M-50k/mem128,8192,50000,128,0.0455,2.951791763305664,,19.140216827392578,,0.5390625
91,4549909,0.9428982734680176,smollm-135M-50k/mem128,8192,50000,128,0.046,3.012922763824463,,20.346782684326172,,0.609375
92,4599908,0.8073649406433105,smollm-135M-50k/mem128,8192,50000,128,0.0465,3.000237464904785,,20.090307235717773,,0.5859375
93,4649907,0.8541710376739502,smollm-135M-50k/mem128,8192,50000,128,0.047,2.988694429397583,,19.859737396240234,,0.546875
94,4699906,0.8693461418151855,smollm-135M-50k/mem128,8192,50000,128,0.0475,3.02508544921875,,20.59576416015625,,0.51953125
95,4749905,1.0947282314300537,smollm-135M-50k/mem128,8192,50000,128,0.048,4.017306327819824,,55.551265716552734,,5.25
96,4799904,0.9540591239929199,smollm-135M-50k/mem128,8192,50000,128,0.0485,3.412592887878418,,30.343820571899414,,5.8125
97,4849903,0.8023524284362793,smollm-135M-50k/mem128,8192,50000,128,0.049,2.8472025394439697,,17.239486694335938,,0.58203125
98,4899902,0.8433630466461182,smollm-135M-50k/mem128,8192,50000,128,0.0495,2.921616554260254,,18.571285247802734,,0.54296875
99,4949901,0.8291926383972168,smollm-135M-50k/mem128,8192,50000,128,0.05,2.8600399494171143,,17.46222496032715,,0.5390625
100,4999900,4.927675247192383,smollm-135M-50k/mem128,8192,50000,128,0.0505,,3.1328125,,22.938404083251953,
100,4999900,5.861424684524536,smollm-135M-50k/mem128,8192,50000,128,0.0505,2.8013672828674316,,16.467145919799805,,0.5625
101,5049899,0.8742201328277588,smollm-135M-50k/mem128,8192,50000,128,0.051,2.784327268600464,,16.188922882080078,,0.5
102,5099898,0.9869632720947266,smollm-135M-50k/mem128,8192,50000,128,0.0515,2.984889030456543,,19.7843074798584,,0.51171875
103,5149897,0.971522331237793,smollm-135M-50k/mem128,8192,50000,128,0.052,3.048053503036499,,21.074283599853516,,0.71484375
104,5199896,0.8680374622344971,smollm-135M-50k/mem128,8192,50000,128,0.0525,2.8267805576324463,,16.890993118286133,,0.5390625
105,5249895,0.8173894882202148,smollm-135M-50k/mem128,8192,50000,128,0.053,2.8545260429382324,,17.3662052154541,,0.5234375
106,5299894,0.8350417613983154,smollm-135M-50k/mem128,8192,50000,128,0.0535,2.9010684490203857,,18.193572998046875,,0.53515625
107,5349893,0.8722121715545654,smollm-135M-50k/mem128,8192,50000,128,0.054,2.8208091259002686,,16.790430068969727,,0.51953125
108,5399892,0.9143595695495605,smollm-135M-50k/mem128,8192,50000,128,0.0545,2.7417383193969727,,15.51392936706543,,0.443359375
109,5449891,0.8938722610473633,smollm-135M-50k/mem128,8192,50000,128,0.055,2.8068337440490723,,16.557409286499023,,0.498046875
110,5499890,0.8334214687347412,smollm-135M-50k/mem128,8192,50000,128,0.0555,2.800124406814575,,16.446693420410156,,0.5546875
111,5549889,0.840585470199585,smollm-135M-50k/mem128,8192,50000,128,0.056,2.777832508087158,,16.084121704101562,,0.515625
112,5599888,0.8153703212738037,smollm-135M-50k/mem128,8192,50000,128,0.0565,2.783592939376831,,16.177040100097656,,0.53125
113,5649887,0.8598062992095947,smollm-135M-50k/mem128,8192,50000,128,0.057,2.6973612308502197,,14.840518951416016,,0.546875
114,5699886,0.8454961776733398,smollm-135M-50k/mem128,8192,50000,128,0.0575,2.9945907592773438,,19.977182388305664,,0.58203125
115,5749885,0.8276021480560303,smollm-135M-50k/mem128,8192,50000,128,0.058,3.0418245792388916,,20.94342041015625,,0.56640625
116,5799884,0.8202416896820068,smollm-135M-50k/mem128,8192,50000,128,0.0585,2.722407579421997,,15.216914176940918,,0.51953125
117,5849883,0.9368841648101807,smollm-135M-50k/mem128,8192,50000,128,0.059,2.6824402809143066,,14.620728492736816,,0.53125
118,5899882,0.8863348960876465,smollm-135M-50k/mem128,8192,50000,128,0.0595,2.979032039642334,,19.66876792907715,,0.54296875
119,5949881,0.9284429550170898,smollm-135M-50k/mem128,8192,50000,128,0.06,3.0768237113952637,,21.689401626586914,,0.5625
120,5999880,0.8532977104187012,smollm-135M-50k/mem128,8192,50000,128,0.0605,2.8829758167266846,,17.86736488342285,,0.55078125
121,6049879,0.8628363609313965,smollm-135M-50k/mem128,8192,50000,128,0.061,2.8732564449310303,,17.69454574584961,,0.515625
122,6099878,0.8596992492675781,smollm-135M-50k/mem128,8192,50000,128,0.0615,2.9054012298583984,,18.272573471069336,,0.5078125
123,6149877,0.834259033203125,smollm-135M-50k/mem128,8192,50000,128,0.062,2.9137704372406006,,18.4261417388916,,0.48046875
124,6199876,0.8359990119934082,smollm-135M-50k/mem128,8192,50000,128,0.0625,2.8405609130859375,,17.125368118286133,,0.515625
125,6249875,0.8974721431732178,smollm-135M-50k/mem128,8192,50000,128,0.063,2.8362224102020264,,17.051231384277344,,0.99609375
126,6299874,1.0339863300323486,smollm-135M-50k/mem128,8192,50000,128,0.0635,3.254983425140381,,25.919185638427734,,5.90625
127,6349873,0.8342669010162354,smollm-135M-50k/mem128,8192,50000,128,0.064,3.024494171142578,,20.583589553833008,,0.52734375
128,6399872,0.8278303146362305,smollm-135M-50k/mem128,8192,50000,128,0.0645,3.0363523960113525,,20.82912826538086,,0.5546875
129,6449871,0.84871506690979,smollm-135M-50k/mem128,8192,50000,128,0.065,3.0685951709747314,,21.511661529541016,,0.6015625
130,6499870,0.9244706630706787,smollm-135M-50k/mem128,8192,50000,128,0.0655,2.943526029586792,,18.982662200927734,,0.50390625
131,6549869,1.0545706748962402,smollm-135M-50k/mem128,8192,50000,128,0.066,3.20230770111084,,24.589208602905273,,3.71875
132,6599868,0.8551788330078125,smollm-135M-50k/mem128,8192,50000,128,0.0665,2.7358832359313965,,15.423359870910645,,0.515625
133,6649867,0.8913183212280273,smollm-135M-50k/mem128,8192,50000,128,0.067,2.828709125518799,,16.923601150512695,,0.49609375
134,6699866,0.9662895202636719,smollm-135M-50k/mem128,8192,50000,128,0.0675,2.8257625102996826,,16.87380599975586,,0.482421875
135,6749865,0.843315601348877,smollm-135M-50k/mem128,8192,50000,128,0.068,2.845555067062378,,17.211109161376953,,0.53515625
136,6799864,0.8463666439056396,smollm-135M-50k/mem128,8192,50000,128,0.0685,2.86974835395813,,17.632579803466797,,0.578125
137,6849863,0.8717727661132812,smollm-135M-50k/mem128,8192,50000,128,0.069,2.799034357070923,,16.428773880004883,,0.5390625
138,6899862,0.8621852397918701,smollm-135M-50k/mem128,8192,50000,128,0.0695,2.823312759399414,,16.83251953125,,0.54296875
139,6949861,0.8303267955780029,smollm-135M-50k/mem128,8192,50000,128,0.07,2.833700656890869,,17.008285522460938,,0.578125
140,6999860,0.9128954410552979,smollm-135M-50k/mem128,8192,50000,128,0.0705,2.665300130844116,,14.372262001037598,,0.58203125
141,7049859,0.9315743446350098,smollm-135M-50k/mem128,8192,50000,128,0.071,2.7359566688537598,,15.424492835998535,,0.55859375
142,7099858,0.8185038566589355,smollm-135M-50k/mem128,8192,50000,128,0.0715,2.901435136795044,,18.200246810913086,,0.55859375
143,7149857,0.8323848247528076,smollm-135M-50k/mem128,8192,50000,128,0.072,3.0496392250061035,,21.10772705078125,,0.53515625
144,7199856,0.8938848972320557,smollm-135M-50k/mem128,8192,50000,128,0.0725,3.012009620666504,,20.328210830688477,,0.515625
145,7249855,0.9434065818786621,smollm-135M-50k/mem128,8192,50000,128,0.073,3.000603437423706,,20.097660064697266,,0.99609375
146,7299854,0.8523316383361816,smollm-135M-50k/mem128,8192,50000,128,0.0735,2.8987395763397217,,18.15125274658203,,0.498046875
147,7349853,0.8179683685302734,smollm-135M-50k/mem128,8192,50000,128,0.074,2.889101266860962,,17.97714614868164,,0.546875
148,7399852,0.8140270709991455,smollm-135M-50k/mem128,8192,50000,128,0.0745,2.866730213165283,,17.579442977905273,,0.53515625
149,7449851,0.8248031139373779,smollm-135M-50k/mem128,8192,50000,128,0.075,2.7587530612945557,,15.780153274536133,,0.51171875
150,7499850,4.944922924041748,smollm-135M-50k/mem128,8192,50000,128,0.0755,,3.1296875,,22.866832733154297,
150,7499850,5.8836681842803955,smollm-135M-50k/mem128,8192,50000,128,0.0755,2.827049732208252,,16.895540237426758,,0.51953125
151,7549849,0.8414678573608398,smollm-135M-50k/mem128,8192,50000,128,0.076,2.8735263347625732,,17.699321746826172,,0.484375
152,7599848,0.9749655723571777,smollm-135M-50k/mem128,8192,50000,128,0.0765,2.72261381149292,,15.220052719116211,,0.546875
153,7649847,0.8656868934631348,smollm-135M-50k/mem128,8192,50000,128,0.077,2.7462587356567383,,15.58421802520752,,0.546875
154,7699846,0.8770310878753662,smollm-135M-50k/mem128,8192,50000,128,0.0775,2.8001708984375,,16.447458267211914,,0.46484375
155,7749845,0.8333663940429688,smollm-135M-50k/mem128,8192,50000,128,0.078,2.8364036083221436,,17.0543212890625,,0.5078125
156,7799844,0.844855785369873,smollm-135M-50k/mem128,8192,50000,128,0.0785,2.9320309162139893,,18.765703201293945,,0.53125
157,7849843,0.9221479892730713,smollm-135M-50k/mem128,8192,50000,128,0.079,2.8551108837127686,,17.37636375427246,,0.4765625
158,7899842,0.9840004444122314,smollm-135M-50k/mem128,8192,50000,128,0.0795,2.8051180839538574,,16.529027938842773,,0.56640625
159,7949841,0.8356471061706543,smollm-135M-50k/mem128,8192,50000,128,0.08,2.910306692123413,,18.362428665161133,,0.53125
160,7999840,0.8948326110839844,smollm-135M-50k/mem128,8192,50000,128,0.0805,2.9055330753326416,,18.274982452392578,,0.53125
161,8049839,0.8778140544891357,smollm-135M-50k/mem128,8192,50000,128,0.081,2.9059884548187256,,18.283306121826172,,0.546875
162,8099838,0.8345544338226318,smollm-135M-50k/mem128,8192,50000,128,0.0815,2.86527419090271,,17.553865432739258,,0.52734375
163,8149837,0.8099398612976074,smollm-135M-50k/mem128,8192,50000,128,0.082,2.8289918899536133,,16.928386688232422,,0.515625
164,8199836,0.8202846050262451,smollm-135M-50k/mem128,8192,50000,128,0.0825,2.873655080795288,,17.701601028442383,,0.53125
165,8249835,0.8141360282897949,smollm-135M-50k/mem128,8192,50000,128,0.083,2.787402629852295,,16.238786697387695,,0.55859375
166,8299834,0.8296175003051758,smollm-135M-50k/mem128,8192,50000,128,0.0835,2.750584125518799,,15.651771545410156,,0.53515625
167,8349833,0.8552629947662354,smollm-135M-50k/mem128,8192,50000,128,0.084,2.7556655406951904,,15.731507301330566,,0.50390625
168,8399832,0.9202263355255127,smollm-135M-50k/mem128,8192,50000,128,0.0845,2.803325653076172,,16.499427795410156,,0.515625
169,8449831,0.822227954864502,smollm-135M-50k/mem128,8192,50000,128,0.085,2.9198241233825684,,18.538026809692383,,0.53125
170,8499830,0.8679678440093994,smollm-135M-50k/mem128,8192,50000,128,0.0855,2.9269392490386963,,18.67039680480957,,0.47265625
171,8549829,0.9195115566253662,smollm-135M-50k/mem128,8192,50000,128,0.086,2.926989793777466,,18.671340942382812,,0.455078125
172,8599828,0.8351025581359863,smollm-135M-50k/mem128,8192,50000,128,0.0865,2.904013156890869,,18.24722671508789,,0.484375
173,8649827,0.8402314186096191,smollm-135M-50k/mem128,8192,50000,128,0.087,2.8146111965179443,,16.686687469482422,,0.57421875
174,8699826,0.9067871570587158,smollm-135M-50k/mem128,8192,50000,128,0.0875,2.7178874015808105,,15.148285865783691,,0.53515625
175,8749825,0.8460216522216797,smollm-135M-50k/mem128,8192,50000,128,0.088,2.7457661628723145,,15.576543807983398,,0.462890625
176,8799824,0.8478622436523438,smollm-135M-50k/mem128,8192,50000,128,0.0885,2.7703378200531006,,15.96402645111084,,0.48828125
177,8849823,0.8652184009552002,smollm-135M-50k/mem128,8192,50000,128,0.089,2.8522696495056152,,17.327064514160156,,0.4921875
178,8899822,0.9145691394805908,smollm-135M-50k/mem128,8192,50000,128,0.0895,2.898102283477783,,18.13968849182129,,0.498046875
179,8949821,0.8260641098022461,smollm-135M-50k/mem128,8192,50000,128,0.09,2.934969663619995,,18.820932388305664,,0.53515625
180,8999820,0.8713634014129639,smollm-135M-50k/mem128,8192,50000,128,0.0905,2.8587400913238525,,17.43954086303711,,0.4921875
181,9049819,0.8864593505859375,smollm-135M-50k/mem128,8192,50000,128,0.091,2.8577733039855957,,17.42268943786621,,0.5078125
182,9099818,0.8333640098571777,smollm-135M-50k/mem128,8192,50000,128,0.0915,2.918850898742676,,18.519994735717773,,0.52734375
183,9149817,0.8428037166595459,smollm-135M-50k/mem128,8192,50000,128,0.092,2.8543827533721924,,17.36371612548828,,0.498046875
184,9199816,0.8731720447540283,smollm-135M-50k/mem128,8192,50000,128,0.0925,2.920433521270752,,18.549327850341797,,0.474609375
185,9249815,0.8818857669830322,smollm-135M-50k/mem128,8192,50000,128,0.093,2.893700361251831,,18.060014724731445,,0.470703125
186,9299814,0.8580396175384521,smollm-135M-50k/mem128,8192,50000,128,0.0935,2.8639869689941406,,17.53128433227539,,0.55859375
187,9349813,0.8296058177947998,smollm-135M-50k/mem128,8192,50000,128,0.094,2.8792190551757812,,17.80036735534668,,0.5390625
188,9399812,0.829209566116333,smollm-135M-50k/mem128,8192,50000,128,0.0945,2.8622565269470215,,17.500974655151367,,0.51171875
189,9449811,0.8548495769500732,smollm-135M-50k/mem128,8192,50000,128,0.095,2.750471830368042,,15.65001392364502,,0.53125
190,9499810,0.8427624702453613,smollm-135M-50k/mem128,8192,50000,128,0.0955,2.6804049015045166,,14.590999603271484,,0.546875
191,9549809,0.8979897499084473,smollm-135M-50k/mem128,8192,50000,128,0.096,2.6966660022735596,,14.830204963684082,,0.478515625
192,9599808,0.8561787605285645,smollm-135M-50k/mem128,8192,50000,128,0.0965,2.8272695541381836,,16.899255752563477,,0.498046875
193,9649807,0.8342733383178711,smollm-135M-50k/mem128,8192,50000,128,0.097,2.8565659523010254,,17.40166664123535,,0.51953125
194,9699806,0.835895299911499,smollm-135M-50k/mem128,8192,50000,128,0.0975,2.873805046081543,,17.704256057739258,,0.4921875
195,9749805,0.8650505542755127,smollm-135M-50k/mem128,8192,50000,128,0.098,2.8934898376464844,,18.05621337890625,,0.478515625
196,9799804,0.8824002742767334,smollm-135M-50k/mem128,8192,50000,128,0.0985,2.867856025695801,,17.599245071411133,,0.482421875
197,9849803,0.8569707870483398,smollm-135M-50k/mem128,8192,50000,128,0.099,2.9407966136932373,,18.93092155456543,,0.51953125
198,9899802,0.9805557727813721,smollm-135M-50k/mem128,8192,50000,128,0.0995,2.7396953105926514,,15.482267379760742,,0.50390625
199,9949801,0.9396436214447021,smollm-135M-50k/mem128,8192,50000,128,0.1,2.7283785343170166,,15.308045387268066,,0.4765625
200,9999800,4.951923608779907,smollm-135M-50k/mem128,8192,50000,128,0.1005,,3.128125,,22.83112907409668,
200,9999800,6.007745265960693,smollm-135M-50k/mem128,8192,50000,128,0.1005,2.95804762840271,,19.260332107543945,,0.462890625
201,10049799,0.9424924850463867,smollm-135M-50k/mem128,8192,50000,128,0.101,2.7158966064453125,,15.118159294128418,,0.443359375
202,10099798,1.0284700393676758,smollm-135M-50k/mem128,8192,50000,128,0.1015,2.641237735748291,,14.030558586120605,,0.41015625
203,10149797,0.9882216453552246,smollm-135M-50k/mem128,8192,50000,128,0.102,2.8323819637298584,,16.985872268676758,,0.421875
204,10199796,0.8288114070892334,smollm-135M-50k/mem128,8192,50000,128,0.1025,2.9022774696350098,,18.21558380126953,,0.51953125
205,10249795,0.8367242813110352,smollm-135M-50k/mem128,8192,50000,128,0.103,2.9959771633148193,,20.004898071289062,,0.53515625
206,10299794,0.883082389831543,smollm-135M-50k/mem128,8192,50000,128,0.1035,2.9505836963653564,,19.117109298706055,,0.4921875
207,10349793,0.8381185531616211,smollm-135M-50k/mem128,8192,50000,128,0.104,2.8055408000946045,,16.5360164642334,,0.5078125
